time;user0;user1;
0.104843;-0.0166947;0.414871;
0.104853;-0.0159667;0.396928;
0.104863;-0.0151756;0.377399;
0.104873;-0.0143247;0.356352;
0.104883;-0.0134172;0.333863;
0.104893;-0.0124568;0.310013;
0.104903;-0.0114472;0.284894;
0.104913;-0.0103925;0.258599;
0.104923;-0.00929668;0.231232;
0.104933;-0.00816422;0.202901;
0.104943;-0.00699953;0.17372;
0.104953;-0.00580723;0.143808;
0.104963;-0.004592;0.113289;
0.104973;-0.00335866;0.0822903;
0.104983;-0.00211205;0.0509418;
0.104993;-0.000857116;0.0193767;
0.105003;0.000401204;-0.012271;
0.105013;0.00165794;-0.0438666;
0.105023;0.00290813;-0.0752759;
0.105033;0.00414685;-0.106366;
0.105043;0.0053692;-0.137005;
0.105053;0.00657036;-0.167065;
0.105063;0.00774559;-0.196423;
0.105073;0.00889025;-0.224957;
0.105083;0.00999983;-0.252552;
0.105093;0.0110699;-0.279099;
0.105103;0.0120964;-0.304495;
0.105113;0.013075;-0.328641;
0.105123;0.0140021;-0.351447;
0.105133;0.0148739;-0.372829;
0.105143;0.0156871;-0.39271;
0.105153;0.0164383;-0.41102;
0.105163;0.0171246;-0.427696;
0.105173;0.0177434;-0.442681;
0.105183;0.0182921;-0.455927;
0.105193;0.0187686;-0.467391;
0.105203;0.0191711;-0.477035;
0.105213;0.0194979;-0.484831;
0.105223;0.0197478;-0.490753;
0.105233;0.0199197;-0.494784;
0.105243;0.020013;-0.496912;
0.105253;0.0200273;-0.497131;
0.105263;0.0199626;-0.495439;
0.105273;0.0198191;-0.491841;
0.105283;0.0195974;-0.48635;
0.105293;0.0192984;-0.47898;
0.105303;0.0189232;-0.469756;
0.105313;0.0184733;-0.458704;
0.105323;0.0179505;-0.445862;
0.105333;0.0173568;-0.431269;
0.105343;0.0166947;-0.414973;
0.105353;0.0159666;-0.39703;
0.105363;0.0151756;-0.377501;
0.105373;0.0143246;-0.356455;
0.105383;0.0134172;-0.333966;
0.105393;0.0124568;-0.310117;
0.105403;0.0114472;-0.284997;
0.105413;0.0103924;-0.258703;
0.105423;0.00929665;-0.231336;
0.105433;0.00816419;-0.203005;
0.105443;0.0069995;-0.173825;
0.105453;0.0058072;-0.143913;
0.105463;0.00459197;-0.113394;
0.105473;0.00335863;-0.0823948;
0.105483;0.00211202;-0.0510464;
0.105493;0.000857086;-0.0194813;
0.105503;-0.000401233;0.0121664;
0.105513;-0.00165797;0.0437621;
0.105523;-0.00290816;0.0751714;
0.105533;-0.00414688;0.106261;
0.105543;-0.00536923;0.136901;
0.105553;-0.00657039;0.166961;
0.105563;-0.00774562;0.196319;
0.105573;-0.00889028;0.224853;
0.105583;-0.00999986;0.252449;
0.105593;-0.01107;0.278996;
0.105603;-0.0120964;0.304392;
0.105613;-0.0130751;0.328538;
0.105623;-0.0140022;0.351344;
0.105633;-0.014874;0.372727;
0.105643;-0.0156871;0.392608;
0.105653;-0.0164383;0.410918;
0.105663;-0.0171247;0.427594;
0.105673;-0.0177434;0.44258;
0.105683;-0.0182921;0.455827;
0.105693;-0.0187687;0.46729;
0.105703;-0.0191711;0.476935;
0.105713;-0.019498;0.48473;
0.105723;-0.0197478;0.490653;
0.105733;-0.0199197;0.494684;
0.105743;-0.020013;0.496812;
0.105753;-0.0200274;0.497031;
0.105763;-0.0199627;0.495339;
0.105773;-0.0198192;0.491742;
0.105783;-0.0195975;0.48625;
0.105793;-0.0192984;0.47888;
0.105803;-0.0189232;0.469655;
0.105813;-0.0184733;0.458604;
0.105823;-0.0179505;0.445761;
0.105833;-0.0173568;0.431168;
0.105843;-0.0166947;0.414872;
0.105853;-0.0159667;0.396929;
0.105863;-0.0151756;0.3774;
0.105873;-0.0143247;0.356353;
0.105883;-0.0134172;0.333864;
0.105893;-0.0124568;0.310015;
0.105903;-0.0114472;0.284895;
0.105913;-0.0103924;0.258601;
0.105923;-0.00929668;0.231234;
0.105933;-0.00816422;0.202903;
0.105943;-0.00699953;0.173722;
0.105953;-0.00580723;0.14381;
0.105963;-0.004592;0.113291;
0.105973;-0.00335865;0.0822916;
0.105983;-0.00211205;0.0509432;
0.105993;-0.000857116;0.0193781;
0.106003;0.000401204;-0.0122696;
0.106013;0.00165794;-0.0438653;
0.106023;0.00290813;-0.0752745;
0.106033;0.00414685;-0.106364;
0.106043;0.0053692;-0.137003;
0.106053;0.00657036;-0.167064;
0.106063;0.00774559;-0.196421;
0.106073;0.00889025;-0.224955;
0.106083;0.00999983;-0.252551;
0.106093;0.0110699;-0.279098;
0.106103;0.0120964;-0.304493;
0.106113;0.013075;-0.328639;
0.106123;0.0140021;-0.351445;
0.106133;0.0148739;-0.372827;
0.106143;0.0156871;-0.392708;
0.106153;0.0164383;-0.411018;
0.106163;0.0171246;-0.427694;
0.106173;0.0177434;-0.44268;
0.106183;0.0182921;-0.455926;
0.106193;0.0187686;-0.467389;
0.106203;0.0191711;-0.477034;
0.106213;0.0194979;-0.484829;
0.106223;0.0197478;-0.490752;
0.106233;0.0199197;-0.494783;
0.106243;0.020013;-0.496911;
0.106253;0.0200273;-0.497129;
0.106263;0.0199626;-0.495437;
0.106273;0.0198191;-0.49184;
0.106283;0.0195974;-0.486348;
0.106293;0.0192984;-0.478979;
0.106303;0.0189232;-0.469754;
0.106313;0.0184733;-0.458703;
0.106323;0.0179505;-0.44586;
0.106333;0.0173568;-0.431267;
0.106343;0.0166947;-0.414972;
0.106353;0.0159666;-0.397029;
0.106363;0.0151756;-0.3775;
0.106373;0.0143246;-0.356453;
0.106383;0.0134172;-0.333964;
0.106393;0.0124568;-0.310115;
0.106403;0.0114472;-0.284996;
0.106413;0.0103924;-0.258702;
0.106423;0.00929665;-0.231335;
0.106433;0.00816419;-0.203004;
0.106443;0.0069995;-0.173823;
0.106453;0.0058072;-0.143911;
0.106463;0.00459197;-0.113392;
0.106473;0.00335863;-0.0823935;
0.106483;0.00211202;-0.0510451;
0.106493;0.000857087;-0.01948;
0.106503;-0.000401233;0.0121678;
0.106513;-0.00165797;0.0437635;
0.106523;-0.00290816;0.0751728;
0.106533;-0.00414688;0.106263;
0.106543;-0.00536923;0.136902;
0.106553;-0.00657039;0.166963;
0.106563;-0.00774562;0.19632;
0.106573;-0.00889028;0.224854;
0.106583;-0.00999986;0.25245;
0.106593;-0.01107;0.278998;
0.106603;-0.0120964;0.304393;
0.106613;-0.0130751;0.328539;
0.106623;-0.0140022;0.351346;
0.106633;-0.014874;0.372728;
0.106643;-0.0156871;0.392609;
0.106653;-0.0164383;0.410919;
0.106663;-0.0171247;0.427596;
0.106673;-0.0177434;0.442582;
0.106683;-0.0182921;0.455828;
0.106693;-0.0187687;0.467291;
0.106703;-0.0191711;0.476936;
0.106713;-0.019498;0.484732;
0.106723;-0.0197478;0.490654;
0.106733;-0.0199197;0.494686;
0.106743;-0.020013;0.496814;
0.106753;-0.0200274;0.497032;
0.106763;-0.0199627;0.49534;
0.106773;-0.0198192;0.491743;
0.106783;-0.0195975;0.486251;
0.106793;-0.0192984;0.478881;
0.106803;-0.0189232;0.469657;
0.106813;-0.0184733;0.458605;
0.106823;-0.0179505;0.445762;
0.106833;-0.0173568;0.431169;
0.106843;-0.0166947;0.414874;
0.106853;-0.0159667;0.396931;
0.106863;-0.0151756;0.377401;
0.106873;-0.0143247;0.356354;
0.106883;-0.0134172;0.333865;
0.106893;-0.0124568;0.310016;
0.106903;-0.0114472;0.284896;
0.106913;-0.0103924;0.258602;
0.106923;-0.00929668;0.231235;
0.106933;-0.00816421;0.202904;
0.106943;-0.00699953;0.173723;
0.106953;-0.00580723;0.143811;
0.106963;-0.004592;0.113292;
0.106973;-0.00335865;0.082293;
0.106983;-0.00211205;0.0509445;
