time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);v(/OUT_P)-V(/OUT_N);
0.464683;1.44168;1.4319;2.17757;-0.0097711;
0.464693;1.44045;1.43064;2.1697;-0.00981717;
0.464703;1.43942;1.42956;2.16301;-0.00986443;
0.464713;1.43858;1.42867;2.15753;-0.00991271;
0.464723;1.43794;1.42798;2.15327;-0.00996182;
0.464733;1.4375;1.42749;2.15026;-0.0100116;
0.464743;1.43726;1.42719;2.1485;-0.0100617;
0.464753;1.43722;1.4271;2.148;-0.0101122;
0.464763;1.43738;1.42722;2.14877;-0.0101626;
0.464773;1.43774;1.42753;2.15081;-0.0102129;
0.464783;1.4383;1.42804;2.15409;-0.0102629;
0.464793;1.43907;1.42875;2.15862;-0.0103123;
0.464803;1.44002;1.42966;2.16436;-0.010361;
0.464813;1.44117;1.43076;2.17131;-0.0104087;
0.464823;1.4425;1.43205;2.17944;-0.0104554;
0.464833;1.44402;1.43352;2.1887;-0.0105007;
0.464843;1.44571;1.43516;2.19907;-0.0105445;
0.464853;1.44756;1.43698;2.2105;-0.0105867;
0.464863;1.44958;1.43896;2.22295;-0.0106271;
0.464873;1.45176;1.44109;2.23637;-0.0106654;
0.464883;1.45408;1.44337;2.25071;-0.0107017;
0.464893;1.45653;1.44579;2.26591;-0.0107356;
0.464903;1.45911;1.44834;2.28191;-0.0107672;
0.464913;1.46181;1.45101;2.29864;-0.0107961;
0.464923;1.46461;1.45378;2.31605;-0.0108225;
0.464933;1.4675;1.45665;2.33406;-0.0108461;
0.464943;1.47048;1.45961;2.3526;-0.0108668;
0.464953;1.47352;1.46264;2.3716;-0.0108845;
0.464963;1.47663;1.46573;2.39098;-0.0108993;
0.464973;1.47978;1.46887;2.41067;-0.0109109;
0.464983;1.48297;1.47205;2.43059;-0.0109195;
0.464993;1.48617;1.47525;2.45065;-0.0109249;
0.465003;1.48939;1.47846;2.47078;-0.010927;
0.465013;1.4926;1.48167;2.4909;-0.010926;
0.465023;1.49579;1.48487;2.51093;-0.0109218;
0.465033;1.49895;1.48804;2.53078;-0.0109144;
0.465043;1.50207;1.49116;2.55039;-0.0109039;
0.465053;1.50513;1.49424;2.56967;-0.0108903;
0.465063;1.50812;1.49725;2.58854;-0.0108736;
0.465073;1.51104;1.50018;2.60693;-0.0108539;
0.465083;1.51386;1.50303;2.62477;-0.0108313;
0.465093;1.51658;1.50577;2.64199;-0.0108059;
0.465103;1.51918;1.5084;2.65851;-0.0107779;
0.465113;1.52166;1.51092;2.67427;-0.0107472;
0.465123;1.52401;1.5133;2.68922;-0.0107141;
0.465133;1.52621;1.51554;2.70329;-0.0106787;
0.465143;1.52827;1.51763;2.71643;-0.0106412;
0.465153;1.53016;1.51956;2.72858;-0.0106016;
0.465163;1.53189;1.52133;2.7397;-0.0105602;
0.465173;1.53345;1.52293;2.74975;-0.0105172;
0.465183;1.53483;1.52435;2.7587;-0.0104727;
0.465193;1.53602;1.5256;2.76649;-0.0104269;
0.465203;1.53703;1.52665;2.77312;-0.0103799;
0.465213;1.53785;1.52752;2.77855;-0.010332;
0.465223;1.53848;1.5282;2.78276;-0.0102834;
0.465233;1.53891;1.52868;2.78574;-0.0102342;
0.465243;1.53915;1.52896;2.78748;-0.0101845;
0.465253;1.53919;1.52905;2.78797;-0.0101347;
0.465263;1.53903;1.52894;2.78721;-0.0100848;
0.465273;1.53867;1.52864;2.7852;-0.010035;
0.465283;1.53812;1.52814;2.78196;-0.00998552;
0.465293;1.53738;1.52744;2.77748;-0.00993656;
0.465303;1.53645;1.52656;2.77179;-0.00988827;
0.465313;1.53532;1.52548;2.7649;-0.00984083;
0.465323;1.53402;1.52422;2.75685;-0.00979444;
0.465333;1.53253;1.52278;2.74767;-0.00974927;
0.465343;1.53087;1.52116;2.73738;-0.00970551;
0.465353;1.52904;1.51937;2.72603;-0.00966333;
0.465363;1.52705;1.51742;2.71366;-0.0096229;
0.465373;1.5249;1.51532;2.70032;-0.00958441;
0.465383;1.52261;1.51306;2.68605;-0.009548;
0.465393;1.52018;1.51067;2.67092;-0.00951384;
0.465403;1.51762;1.50814;2.65499;-0.00948206;
0.465413;1.51495;1.5055;2.63831;-0.00945282;
0.465423;1.51217;1.50274;2.62095;-0.00942622;
0.465433;1.50929;1.49989;2.60299;-0.00940239;
0.465443;1.50633;1.49694;2.58448;-0.00938143;
0.465453;1.50329;1.49393;2.56551;-0.00936341;
0.465463;1.50019;1.49084;2.54616;-0.00934842;
0.465473;1.49705;1.48771;2.52649;-0.00933651;
0.465483;1.49387;1.48454;2.50659;-0.00932774;
0.465493;1.49066;1.48134;2.48653;-0.00932214;
0.465503;1.48745;1.47813;2.4664;-0.00931972;
0.465513;1.48424;1.47492;2.44628;-0.00932051;
0.465523;1.48104;1.47172;2.42624;-0.00932448;
0.465533;1.47788;1.46854;2.40637;-0.00933163;
0.465543;1.47475;1.46541;2.38674;-0.00934193;
0.465553;1.47168;1.46232;2.36744;-0.00935532;
0.465563;1.46867;1.4593;2.34853;-0.00937176;
0.465573;1.46574;1.45635;2.3301;-0.00939118;
0.465583;1.4629;1.45349;2.31221;-0.00941349;
0.465593;1.46017;1.45073;2.29494;-0.00943861;
0.465603;1.45754;1.44807;2.27836;-0.00946644;
0.465613;1.45503;1.44554;2.26253;-0.00949687;
0.465623;1.45266;1.44313;2.24751;-0.00952976;
0.465633;1.45043;1.44086;2.23337;-0.009565;
0.465643;1.44835;1.43874;2.22016;-0.00960244;
0.465653;1.44642;1.43678;2.20792;-0.00964193;
0.465663;1.44467;1.43498;2.19672;-0.00968331;
0.465673;1.44308;1.43335;2.18659;-0.00972643;
0.465683;1.44168;1.4319;2.17757;-0.0097711;
0.465693;1.44045;1.43064;2.1697;-0.00981717;
0.465703;1.43942;1.42956;2.16301;-0.00986443;
0.465713;1.43858;1.42867;2.15753;-0.00991271;
0.465723;1.43794;1.42798;2.15327;-0.00996182;
0.465733;1.4375;1.42749;2.15025;-0.0100116;
0.465743;1.43726;1.42719;2.1485;-0.0100617;
0.465753;1.43722;1.4271;2.148;-0.0101122;
0.465763;1.43738;1.42722;2.14877;-0.0101626;
0.465773;1.43774;1.42753;2.1508;-0.0102129;
0.465783;1.4383;1.42804;2.15409;-0.0102629;
0.465793;1.43907;1.42875;2.15861;-0.0103123;
0.465803;1.44002;1.42966;2.16436;-0.010361;
0.465813;1.44117;1.43076;2.17131;-0.0104087;
0.465823;1.4425;1.43205;2.17943;-0.0104554;
0.465833;1.44402;1.43352;2.1887;-0.0105007;
0.465843;1.44571;1.43516;2.19906;-0.0105445;
0.465853;1.44756;1.43698;2.2105;-0.0105867;
0.465863;1.44958;1.43896;2.22295;-0.0106271;
0.465873;1.45176;1.44109;2.23637;-0.0106654;
0.465883;1.45408;1.44337;2.25071;-0.0107017;
0.465893;1.45653;1.44579;2.26591;-0.0107356;
0.465903;1.45911;1.44834;2.2819;-0.0107672;
0.465913;1.4618;1.45101;2.29864;-0.0107961;
0.465923;1.46461;1.45378;2.31605;-0.0108225;
0.465933;1.4675;1.45665;2.33406;-0.0108461;
0.465943;1.47048;1.45961;2.3526;-0.0108668;
0.465953;1.47352;1.46264;2.3716;-0.0108845;
0.465963;1.47663;1.46573;2.39098;-0.0108993;
0.465973;1.47978;1.46887;2.41067;-0.0109109;
0.465983;1.48297;1.47205;2.43058;-0.0109195;
0.465993;1.48617;1.47525;2.45065;-0.0109249;
0.466003;1.48939;1.47846;2.47078;-0.010927;
0.466013;1.4926;1.48167;2.4909;-0.010926;
0.466023;1.49579;1.48487;2.51092;-0.0109218;
0.466033;1.49895;1.48804;2.53078;-0.0109144;
0.466043;1.50207;1.49116;2.55039;-0.0109039;
0.466053;1.50513;1.49424;2.56967;-0.0108903;
0.466063;1.50812;1.49725;2.58854;-0.0108736;
0.466073;1.51104;1.50018;2.60693;-0.0108539;
0.466083;1.51386;1.50303;2.62477;-0.0108313;
0.466093;1.51658;1.50577;2.64198;-0.0108059;
0.466103;1.51918;1.5084;2.65851;-0.0107779;
0.466113;1.52166;1.51092;2.67427;-0.0107472;
0.466123;1.52401;1.5133;2.68922;-0.0107141;
0.466133;1.52621;1.51554;2.70329;-0.0106787;
0.466143;1.52827;1.51763;2.71642;-0.0106412;
0.466153;1.53016;1.51956;2.72858;-0.0106016;
0.466163;1.53189;1.52133;2.7397;-0.0105602;
0.466173;1.53345;1.52293;2.74975;-0.0105172;
0.466183;1.53483;1.52435;2.75869;-0.0104727;
0.466193;1.53602;1.5256;2.76649;-0.0104269;
0.466203;1.53703;1.52665;2.77312;-0.0103799;
0.466213;1.53785;1.52752;2.77855;-0.010332;
0.466223;1.53848;1.5282;2.78276;-0.0102834;
0.466233;1.53891;1.52868;2.78574;-0.0102342;
0.466243;1.53915;1.52896;2.78748;-0.0101845;
0.466253;1.53919;1.52905;2.78797;-0.0101347;
0.466263;1.53903;1.52894;2.78721;-0.0100848;
0.466273;1.53867;1.52864;2.7852;-0.010035;
0.466283;1.53812;1.52814;2.78195;-0.00998552;
0.466293;1.53738;1.52744;2.77748;-0.00993656;
0.466303;1.53645;1.52656;2.77178;-0.00988827;
0.466313;1.53532;1.52548;2.7649;-0.00984083;
0.466323;1.53401;1.52422;2.75685;-0.00979444;
0.466333;1.53253;1.52278;2.74767;-0.00974927;
0.466343;1.53087;1.52116;2.73738;-0.00970551;
0.466353;1.52904;1.51937;2.72603;-0.00966333;
0.466363;1.52705;1.51742;2.71366;-0.0096229;
0.466373;1.5249;1.51532;2.70031;-0.0095844;
0.466383;1.52261;1.51306;2.68605;-0.009548;
0.466393;1.52018;1.51067;2.67092;-0.00951384;
0.466403;1.51762;1.50814;2.65499;-0.00948206;
0.466413;1.51495;1.5055;2.63831;-0.00945282;
0.466423;1.51217;1.50274;2.62095;-0.00942622;
0.466433;1.50929;1.49989;2.60298;-0.00940239;
0.466443;1.50633;1.49694;2.58448;-0.00938142;
0.466453;1.50329;1.49393;2.56551;-0.00936341;
0.466463;1.50019;1.49084;2.54616;-0.00934842;
0.466473;1.49705;1.48771;2.52649;-0.00933651;
0.466483;1.49387;1.48454;2.50659;-0.00932774;
0.466493;1.49066;1.48134;2.48653;-0.00932214;
0.466503;1.48745;1.47813;2.4664;-0.00931972;
0.466513;1.48424;1.47492;2.44628;-0.00932051;
0.466523;1.48104;1.47172;2.42624;-0.00932448;
0.466533;1.47788;1.46854;2.40637;-0.00933163;
0.466543;1.47475;1.46541;2.38674;-0.00934193;
0.466553;1.47168;1.46232;2.36743;-0.00935532;
0.466563;1.46867;1.4593;2.34853;-0.00937176;
0.466573;1.46574;1.45635;2.3301;-0.00939118;
0.466583;1.4629;1.45349;2.31221;-0.00941349;
0.466593;1.46016;1.45073;2.29494;-0.00943861;
0.466603;1.45754;1.44807;2.27836;-0.00946644;
0.466613;1.45503;1.44554;2.26253;-0.00949687;
0.466623;1.45266;1.44313;2.24751;-0.00952976;
0.466633;1.45043;1.44086;2.23337;-0.009565;
0.466643;1.44835;1.43874;2.22015;-0.00960244;
0.466653;1.44642;1.43678;2.20792;-0.00964193;
0.466663;1.44467;1.43498;2.19672;-0.00968331;
0.466673;1.44308;1.43335;2.18659;-0.00972643;
0.466683;1.44167;1.4319;2.17757;-0.0097711;
0.466693;1.44045;1.43064;2.1697;-0.00981717;
0.466703;1.43942;1.42956;2.16301;-0.00986443;
0.466713;1.43858;1.42867;2.15752;-0.00991271;
0.466723;1.43794;1.42798;2.15327;-0.00996182;
0.466733;1.4375;1.42749;2.15025;-0.0100116;
0.466743;1.43726;1.42719;2.1485;-0.0100617;
0.466753;1.43722;1.4271;2.148;-0.0101122;
0.466763;1.43738;1.42722;2.14877;-0.0101626;
0.466773;1.43774;1.42753;2.1508;-0.0102129;
0.466783;1.4383;1.42804;2.15409;-0.0102629;
0.466793;1.43907;1.42875;2.15861;-0.0103123;
0.466803;1.44002;1.42966;2.16436;-0.010361;
0.466813;1.44117;1.43076;2.17131;-0.0104087;
0.466823;1.4425;1.43205;2.17943;-0.0104554;
0.466833;1.44402;1.43352;2.18869;-0.0105007;
0.466843;1.44571;1.43516;2.19906;-0.0105445;
0.466853;1.44756;1.43698;2.21049;-0.0105867;
0.466863;1.44958;1.43896;2.22295;-0.0106271;
0.466873;1.45176;1.44109;2.23637;-0.0106654;
0.466883;1.45408;1.44337;2.2507;-0.0107017;
0.466893;1.45653;1.44579;2.2659;-0.0107356;
0.466903;1.45911;1.44834;2.2819;-0.0107672;
0.466913;1.4618;1.45101;2.29864;-0.0107961;
0.466923;1.4646;1.45378;2.31605;-0.0108225;
0.466933;1.4675;1.45665;2.33406;-0.0108461;
0.466943;1.47048;1.45961;2.3526;-0.0108668;
0.466953;1.47352;1.46264;2.3716;-0.0108845;
0.466963;1.47663;1.46573;2.39098;-0.0108993;
0.466973;1.47978;1.46887;2.41067;-0.0109109;
0.466983;1.48297;1.47205;2.43058;-0.0109195;
0.466993;1.48617;1.47525;2.45064;-0.0109249;
0.467003;1.48939;1.47846;2.47078;-0.010927;
0.467013;1.4926;1.48167;2.49089;-0.010926;
0.467023;1.49579;1.48487;2.51092;-0.0109218;
0.467033;1.49895;1.48804;2.53078;-0.0109144;
0.467043;1.50207;1.49116;2.55039;-0.0109039;
0.467053;1.50513;1.49424;2.56966;-0.0108903;
0.467063;1.50812;1.49725;2.58854;-0.0108736;
0.467073;1.51104;1.50018;2.60693;-0.0108539;
0.467083;1.51386;1.50303;2.62477;-0.0108313;
0.467093;1.51658;1.50577;2.64198;-0.0108059;
