time;V(/OUT_N);V(/OUT_SINGLE);user1;
0.206047;1.27202;2.56945;-0.00667868;
0.206057;1.27575;2.61261;-0.00666255;
0.206067;1.27939;2.6552;-0.00663981;
0.206077;1.28294;2.69705;-0.00661056;
0.206087;1.28638;2.73801;-0.00657491;
0.206097;1.2897;2.77789;-0.00653301;
0.206107;1.29288;2.81656;-0.00648502;
0.206117;1.29591;2.85385;-0.00643114;
0.206127;1.29878;2.88963;-0.00637158;
0.206137;1.30148;2.92373;-0.00630658;
0.206147;1.304;2.95605;-0.00623639;
0.206157;1.30633;2.98644;-0.0061613;
0.206167;1.30846;3.01478;-0.00608159;
0.206177;1.31038;3.04097;-0.0059976;
0.206187;1.31207;3.0649;-0.00590964;
0.206197;1.31355;3.08648;-0.00581808;
0.206207;1.3148;3.10563;-0.00572325;
0.206217;1.31581;3.12226;-0.00562555;
0.206227;1.31658;3.13631;-0.00552536;
0.206237;1.31711;3.14773;-0.00542306;
0.206247;1.3174;3.15647;-0.00531907;
0.206257;1.31744;3.1625;-0.00521378;
0.206267;1.31724;3.16579;-0.00510761;
0.206277;1.3168;3.16634;-0.00500098;
0.206287;1.31611;3.16413;-0.0048943;
0.206297;1.31518;3.15919;-0.004788;
0.206307;1.31402;3.15152;-0.00468249;
0.206317;1.31262;3.14115;-0.00457818;
0.206327;1.311;3.12814;-0.00447548;
0.206337;1.30916;3.11252;-0.0043748;
0.206347;1.3071;3.09437;-0.00427653;
0.206357;1.30485;3.07374;-0.00418106;
0.206367;1.30239;3.05073;-0.00408877;
0.206377;1.29975;3.02542;-0.00400001;
0.206387;1.29694;2.99792;-0.00391514;
0.206397;1.29396;2.96833;-0.0038345;
0.206407;1.29083;2.93676;-0.00375841;
0.206417;1.28756;2.90335;-0.00368716;
0.206427;1.28416;2.86822;-0.00362104;
0.206437;1.28065;2.83151;-0.00356031;
0.206447;1.27703;2.79337;-0.00350522;
0.206457;1.27334;2.75395;-0.00345599;
0.206467;1.26957;2.7134;-0.0034128;
0.206477;1.26574;2.67188;-0.00337583;
0.206487;1.26188;2.62956;-0.00334524;
0.206497;1.25798;2.58661;-0.00332114;
0.206507;1.25408;2.54319;-0.00330363;
0.206517;1.25018;2.49948;-0.00329277;
0.206527;1.24631;2.45564;-0.00328862;
0.206537;1.24246;2.41186;-0.00329119;
0.206547;1.23867;2.3683;-0.00330046;
0.206557;1.23495;2.32514;-0.0033164;
0.206567;1.23131;2.28255;-0.00333894;
0.206577;1.22776;2.2407;-0.003368;
0.206587;1.22432;2.19975;-0.00340346;
0.206597;1.221;2.15986;-0.00344517;
0.206607;1.21782;2.12119;-0.00349296;
0.206617;1.21479;2.0839;-0.00354665;
0.206627;1.21192;2.04813;-0.00360602;
0.206637;1.20921;2.01402;-0.00367083;
0.206647;1.20669;1.98171;-0.00374083;
0.206657;1.20437;1.95132;-0.00381573;
0.206667;1.20224;1.92297;-0.00389524;
0.206677;1.20032;1.89678;-0.00397905;
0.206687;1.19862;1.87285;-0.00406681;
0.206697;1.19715;1.85127;-0.00415819;
0.206707;1.1959;1.83213;-0.00425282;
0.206717;1.19489;1.8155;-0.00435033;
0.206727;1.19411;1.80145;-0.00445034;
0.206737;1.19358;1.79003;-0.00455245;
0.206747;1.19329;1.78129;-0.00465625;
0.206757;1.19325;1.77526;-0.00476135;
0.206767;1.19345;1.77197;-0.00486733;
0.206777;1.19389;1.77142;-0.00497377;
0.206787;1.19458;1.77363;-0.00508026;
0.206797;1.1955;1.77857;-0.00518637;
0.206807;1.19666;1.78625;-0.0052917;
0.206817;1.19805;1.79661;-0.00539582;
0.206827;1.19967;1.80962;-0.00549833;
0.206837;1.20151;1.82524;-0.00559882;
0.206847;1.20356;1.8434;-0.0056969;
0.206857;1.20581;1.86402;-0.00579218;
0.206867;1.20826;1.88703;-0.00588428;
0.206877;1.2109;1.91234;-0.00597285;
0.206887;1.21371;1.93985;-0.00605752;
0.206897;1.21668;1.96944;-0.00613797;
0.206907;1.21981;2.00101;-0.00621388;
0.206917;1.22308;2.03442;-0.00628493;
0.206927;1.22647;2.06955;-0.00635086;
0.206937;1.22998;2.10626;-0.0064114;
0.206947;1.23359;2.1444;-0.0064663;
0.206957;1.23729;2.18383;-0.00651534;
0.206967;1.24105;2.22438;-0.00655834;
0.206977;1.24488;2.26589;-0.00659511;
0.206987;1.24874;2.30821;-0.00662551;
0.206997;1.25263;2.35117;-0.00664942;
0.207007;1.25653;2.39459;-0.00666674;
0.207017;1.26043;2.4383;-0.0066774;
0.207027;1.2643;2.48214;-0.00668136;
0.207037;1.26814;2.52592;-0.0066786;
0.207047;1.27193;2.56948;-0.00666914;
0.207057;1.27565;2.61263;-0.006653;
0.207067;1.2793;2.65523;-0.00663027;
0.207077;1.28285;2.69708;-0.00660102;
0.207087;1.28629;2.73803;-0.00656537;
0.207097;1.2896;2.77792;-0.00652347;
0.207107;1.29278;2.81659;-0.00647548;
0.207117;1.29582;2.85388;-0.0064216;
0.207127;1.29869;2.88965;-0.00636204;
0.207137;1.30139;2.92376;-0.00629704;
0.207147;1.30391;2.95607;-0.00622685;
0.207157;1.30624;2.98646;-0.00615176;
0.207167;1.30837;3.01481;-0.00607205;
0.207177;1.31028;3.041;-0.00598806;
0.207187;1.31198;3.06493;-0.0059001;
0.207197;1.31346;3.08651;-0.00580854;
0.207207;1.3147;3.10565;-0.00571372;
0.207217;1.31572;3.12228;-0.00561602;
0.207227;1.31649;3.13633;-0.00551582;
0.207237;1.31702;3.14775;-0.00541352;
0.207247;1.31731;3.1565;-0.00530953;
0.207257;1.31735;3.16253;-0.00520424;
0.207267;1.31715;3.16582;-0.00509807;
0.207277;1.31671;3.16636;-0.00499144;
0.207287;1.31602;3.16416;-0.00488476;
0.207297;1.31509;3.15921;-0.00477846;
0.207307;1.31392;3.15154;-0.00467295;
0.207317;1.31253;3.14118;-0.00456864;
0.207327;1.31091;3.12816;-0.00446594;
0.207337;1.30907;3.11255;-0.00436526;
0.207347;1.30701;3.09439;-0.00426699;
0.207357;1.30475;3.07377;-0.00417152;
0.207367;1.3023;3.05076;-0.00407923;
0.207377;1.29966;3.02545;-0.00399047;
0.207387;1.29685;2.99795;-0.00390561;
0.207397;1.29387;2.96835;-0.00382497;
0.207407;1.29074;2.93679;-0.00374887;
0.207417;1.28747;2.90337;-0.00367762;
0.207427;1.28407;2.86824;-0.0036115;
0.207437;1.28055;2.83154;-0.00355078;
0.207447;1.27694;2.7934;-0.00349569;
0.207457;1.27324;2.75397;-0.00344645;
0.207467;1.26947;2.71342;-0.00340326;
0.207477;1.26565;2.67191;-0.0033663;
0.207487;1.26178;2.62959;-0.0033357;
0.207497;1.25789;2.58663;-0.0033116;
0.207507;1.25399;2.54321;-0.00329409;
0.207517;1.25009;2.4995;-0.00328324;
0.207527;1.24621;2.45567;-0.00327909;
0.207537;1.24237;2.41189;-0.00328165;
0.207547;1.23858;2.36833;-0.00329092;
0.207557;1.23486;2.32517;-0.00330686;
0.207567;1.23121;2.28258;-0.00332941;
0.207577;1.22767;2.24073;-0.00335847;
0.207587;1.22423;2.19977;-0.00339392;
0.207597;1.22091;2.15989;-0.00343563;
0.207607;1.21773;2.12122;-0.00348343;
0.207617;1.2147;2.08393;-0.00353712;
0.207627;1.21182;2.04816;-0.00359649;
0.207637;1.20912;2.01405;-0.0036613;
0.207647;1.2066;1.98173;-0.0037313;
0.207657;1.20427;1.95134;-0.0038062;
0.207667;1.20215;1.923;-0.00388571;
0.207677;1.20023;1.89681;-0.00396951;
0.207687;1.19853;1.87288;-0.00405728;
0.207697;1.19706;1.8513;-0.00414866;
0.207707;1.19581;1.83216;-0.00424329;
0.207717;1.1948;1.81553;-0.0043408;
0.207727;1.19402;1.80147;-0.00444081;
0.207737;1.19349;1.79006;-0.00454291;
0.207747;1.1932;1.78131;-0.00464672;
0.207757;1.19316;1.77528;-0.00475182;
0.207767;1.19335;1.77199;-0.0048578;
0.207777;1.1938;1.77145;-0.00496424;
0.207787;1.19448;1.77365;-0.00507073;
0.207797;1.19541;1.7786;-0.00517684;
0.207807;1.19657;1.78627;-0.00528217;
0.207817;1.19796;1.79664;-0.00538629;
0.207827;1.19958;1.80965;-0.00548879;
0.207837;1.20142;1.82527;-0.00558928;
0.207847;1.20347;1.84342;-0.00568736;
0.207857;1.20572;1.86405;-0.00578264;
0.207867;1.20817;1.88706;-0.00587475;
0.207877;1.21081;1.91237;-0.00596331;
0.207887;1.21362;1.93987;-0.00604799;
0.207897;1.21659;1.96947;-0.00612844;
0.207907;1.21972;2.00103;-0.00620434;
0.207917;1.22299;2.03445;-0.0062754;
0.207927;1.22638;2.06958;-0.00634133;
0.207937;1.22989;2.10629;-0.00640186;
0.207947;1.2335;2.14443;-0.00645676;
0.207957;1.23719;2.18385;-0.00650581;
0.207967;1.24096;2.2244;-0.00654881;
0.207977;1.24478;2.26592;-0.00658558;
0.207987;1.24865;2.30824;-0.00661598;
0.207997;1.25254;2.35119;-0.00663989;
0.208007;1.25644;2.39461;-0.00665721;
0.208017;1.26033;2.43833;-0.00666787;
0.208027;1.26421;2.48216;-0.00667183;
0.208037;1.26805;2.52595;-0.00666907;
0.208047;1.27184;2.5695;-0.00665961;
0.208057;1.27556;2.61266;-0.00664348;
0.208067;1.27921;2.65525;-0.00662074;
0.208077;1.28275;2.69711;-0.00659149;
0.208087;1.28619;2.73806;-0.00655584;
0.208097;1.28951;2.77795;-0.00651394;
0.208107;1.29269;2.81661;-0.00646595;
0.208117;1.29573;2.85391;-0.00641207;
0.208127;1.2986;2.88968;-0.00635251;
0.208137;1.3013;2.92379;-0.00628751;
0.208147;1.30382;2.9561;-0.00621732;
0.208157;1.30615;2.98649;-0.00614223;
0.208167;1.30827;3.01483;-0.00606253;
0.208177;1.31019;3.04102;-0.00597853;
0.208187;1.31189;3.06496;-0.00589058;
0.208197;1.31337;3.08654;-0.00579901;
0.208207;1.31461;3.10568;-0.00570419;
0.208217;1.31562;3.12231;-0.00560649;
0.208227;1.3164;3.13636;-0.00550629;
0.208237;1.31693;3.14778;-0.005404;
0.208247;1.31722;3.15652;-0.0053;
0.208257;1.31726;3.16255;-0.00519471;
0.208267;1.31706;3.16585;-0.00508854;
0.208277;1.31661;3.16639;-0.00498191;
0.208287;1.31592;3.16419;-0.00487524;
0.208297;1.315;3.15924;-0.00476893;
0.208307;1.31383;3.15157;-0.00466342;
0.208317;1.31244;3.1412;-0.00455911;
0.208327;1.31082;3.12819;-0.00445642;
0.208337;1.30897;3.11257;-0.00435573;
0.208347;1.30692;3.09442;-0.00425747;
0.208357;1.30466;3.0738;-0.004162;
0.208367;1.30221;3.05078;-0.0040697;
0.208377;1.29957;3.02548;-0.00398095;
0.208387;1.29676;2.99797;-0.00389608;
0.208397;1.29378;2.96838;-0.00381544;
0.208407;1.29065;2.93681;-0.00373935;
0.208417;1.28737;2.9034;-0.0036681;
0.208427;1.28397;2.86827;-0.00360198;
0.208437;1.28046;2.83156;-0.00354125;
0.208447;1.27685;2.79342;-0.00348616;
0.208457;1.27315;2.754;-0.00343692;
0.208467;1.26938;2.71345;-0.00339374;
0.208477;1.26556;2.67193;-0.00335677;
0.208487;1.26169;2.62961;-0.00332618;
0.208497;1.2578;2.58666;-0.00330208;
0.208507;1.2539;2.54324;-0.00328457;
0.208517;1.25;2.49953;-0.00327371;
0.208527;1.24612;2.45569;-0.00326956;
0.208537;1.24228;2.41191;-0.00327213;
0.208547;1.23849;2.36836;-0.0032814;
0.208557;1.23477;2.3252;-0.00329734;
0.208567;1.23112;2.28261;-0.00331989;
0.208577;1.22757;2.24075;-0.00334894;
0.208587;1.22413;2.1998;-0.0033844;
0.208597;1.22082;2.15991;-0.00342611;
0.208607;1.21764;2.12125;-0.0034739;
0.208617;1.2146;2.08395;-0.00352759;
0.208627;1.21173;2.04818;-0.00358696;
0.208637;1.20903;2.01407;-0.00365178;
0.208647;1.20651;1.98176;-0.00372177;
0.208657;1.20418;1.95137;-0.00379668;
0.208667;1.20206;1.92303;-0.00387619;
0.208677;1.20014;1.89684;-0.00395999;
0.208687;1.19844;1.8729;-0.00404776;
0.208697;1.19696;1.85132;-0.00413914;
0.208707;1.19572;1.83218;-0.00423377;
0.208717;1.1947;1.81555;-0.00433128;
0.208727;1.19393;1.8015;-0.00443128;
0.208737;1.1934;1.79008;-0.00453339;
0.208747;1.19311;1.78134;-0.0046372;
0.208757;1.19306;1.77531;-0.0047423;
0.208767;1.19326;1.77202;-0.00484828;
0.208777;1.19371;1.77147;-0.00495472;
0.208787;1.19439;1.77368;-0.00506121;
0.208797;1.19532;1.77863;-0.00516732;
0.208807;1.19648;1.7863;-0.00527264;
0.208817;1.19787;1.79666;-0.00537677;
0.208827;1.19949;1.80968;-0.00547927;
0.208837;1.20133;1.82529;-0.00557976;
0.208847;1.20338;1.84345;-0.00567784;
0.208857;1.20563;1.86407;-0.00577312;
0.208867;1.20808;1.88709;-0.00586523;
0.208877;1.21071;1.91239;-0.00595379;
0.208887;1.21352;1.9399;-0.00603847;
0.208897;1.2165;1.96949;-0.00611892;
0.208907;1.21963;2.00106;-0.00619482;
0.208917;1.22289;2.03447;-0.00626588;
0.208927;1.22629;2.06961;-0.00633181;
0.208937;1.2298;2.10631;-0.00639235;
0.208947;1.23341;2.14446;-0.00644725;
0.208957;1.2371;2.18388;-0.00649629;
0.208967;1.24087;2.22443;-0.00653929;
0.208977;1.24469;2.26595;-0.00657606;
0.208987;1.24855;2.30827;-0.00660646;
0.208997;1.25244;2.35122;-0.00663037;
0.209007;1.25635;2.39464;-0.00664769;
0.209017;1.26024;2.43835;-0.00665835;
0.209027;1.26412;2.48219;-0.00666231;
0.209037;1.26796;2.52597;-0.00665955;
0.209047;1.27175;2.56953;-0.00665009;
0.209057;1.27547;2.61269;-0.00663396;
0.209067;1.27911;2.65528;-0.00661122;
0.209077;1.28266;2.69713;-0.00658197;
0.209087;1.2861;2.73808;-0.00654632;
0.209097;1.28942;2.77797;-0.00650442;
0.209107;1.2926;2.81664;-0.00645644;
0.209117;1.29563;2.85393;-0.00640256;
0.209127;1.29851;2.8897;-0.006343;
0.209137;1.30121;2.92381;-0.00627799;
0.209147;1.30373;2.95613;-0.0062078;
0.209157;1.30606;2.98652;-0.00613271;
0.209167;1.30818;3.01486;-0.00605301;
0.209177;1.3101;3.04105;-0.00596901;
0.209187;1.3118;3.06498;-0.00588106;
0.209197;1.31327;3.08656;-0.00578949;
0.209207;1.31452;3.10571;-0.00569467;
0.209217;1.31553;3.12234;-0.00559697;
0.209227;1.31631;3.13639;-0.00549678;
0.209237;1.31684;3.14781;-0.00539448;
0.209247;1.31712;3.15655;-0.00529048;
0.209257;1.31717;3.16258;-0.0051852;
0.209267;1.31697;3.16587;-0.00507903;
0.209277;1.31652;3.16642;-0.0049724;
0.209287;1.31583;3.16421;-0.00486572;
0.209297;1.3149;3.15926;-0.00475942;
0.209307;1.31374;3.15159;-0.00465391;
0.209317;1.31234;3.14123;-0.0045496;
0.209327;1.31072;3.12822;-0.0044469;
0.209337;1.30888;3.1126;-0.00434622;
0.209347;1.30683;3.09445;-0.00424795;
0.209357;1.30457;3.07382;-0.00415248;
0.209367;1.30212;3.05081;-0.00406019;
0.209377;1.29948;3.0255;-0.00397143;
0.209387;1.29666;2.998;-0.00388657;
0.209397;1.29368;2.96841;-0.00380593;
0.209407;1.29055;2.93684;-0.00372983;
0.209417;1.28728;2.90343;-0.00365858;
0.209427;1.28388;2.8683;-0.00359247;
0.209437;1.28037;2.83159;-0.00353174;
0.209447;1.27676;2.79345;-0.00347665;
0.209457;1.27306;2.75403;-0.00342741;
0.209467;1.26929;2.71348;-0.00338422;
0.209477;1.26546;2.67196;-0.00334726;
0.209487;1.2616;2.62964;-0.00331667;
0.209497;1.25771;2.58669;-0.00329257;
0.209507;1.2538;2.54327;-0.00327505;
0.209517;1.24991;2.49955;-0.0032642;
0.209527;1.24603;2.45572;-0.00326005;
0.209537;1.24219;2.41194;-0.00326261;
0.209547;1.2384;2.36838;-0.00327189;
0.209557;1.23467;2.32522;-0.00328783;
0.209567;1.23103;2.28263;-0.00331037;
0.209577;1.22748;2.24078;-0.00333943;
0.209587;1.22404;2.19983;-0.00337489;
0.209597;1.22073;2.15994;-0.0034166;
0.209607;1.21754;2.12127;-0.00346439;
0.209617;1.21451;2.08398;-0.00351808;
0.209627;1.21164;2.04821;-0.00357745;
0.209637;1.20894;2.0141;-0.00364227;
0.209647;1.20642;1.98179;-0.00371226;
0.209657;1.20409;1.9514;-0.00378717;
0.209667;1.20196;1.92305;-0.00386668;
0.209677;1.20005;1.89686;-0.00395048;
0.209687;1.19835;1.87293;-0.00403825;
0.209697;1.19687;1.85135;-0.00412963;
0.209707;1.19562;1.83221;-0.00422426;
0.209717;1.19461;1.81558;-0.00432177;
0.209727;1.19384;1.80153;-0.00442177;
0.209737;1.19331;1.79011;-0.00452388;
0.209747;1.19302;1.78137;-0.00462769;
0.209757;1.19297;1.77534;-0.00473279;
0.209767;1.19317;1.77204;-0.00483877;
0.209777;1.19361;1.7715;-0.00494521;
0.209787;1.1943;1.77371;-0.0050517;
0.209797;1.19522;1.77865;-0.00515781;
0.209807;1.19639;1.78632;-0.00526314;
0.209817;1.19778;1.79669;-0.00536726;
0.209827;1.1994;1.8097;-0.00546976;
0.209837;1.20123;1.82532;-0.00557026;
0.209847;1.20328;1.84348;-0.00566834;
0.209857;1.20554;1.8641;-0.00576362;
0.209867;1.20799;1.88711;-0.00585572;
0.209877;1.21062;1.91242;-0.00594429;
0.209887;1.21343;1.93993;-0.00602896;
0.209897;1.21641;1.96952;-0.00610941;
0.209907;1.21953;2.00109;-0.00618532;
0.209917;1.2228;2.0345;-0.00625638;
0.209927;1.2262;2.06963;-0.0063223;
0.209937;1.22971;2.10634;-0.00638284;
0.209947;1.23331;2.14448;-0.00643774;
0.209957;1.23701;2.18391;-0.00648678;
0.209967;1.24078;2.22446;-0.00652978;
0.209977;1.2446;2.26597;-0.00656655;
0.209987;1.24846;2.30829;-0.00659695;
0.209997;1.25235;2.35125;-0.00662086;
0.210007;1.25625;2.39467;-0.00663818;
0.210017;1.26015;2.43838;-0.00664885;
0.210027;1.26402;2.48222;-0.00665281;
0.210037;1.26786;2.526;-0.00665005;
0.210047;1.27165;2.56955;-0.00664058;
0.210057;1.27538;2.61271;-0.00662445;
0.210067;1.27902;2.6553;-0.00660171;
0.210077;1.28257;2.69716;-0.00657246;
0.210087;1.28601;2.73811;-0.00653682;
0.210097;1.28933;2.778;-0.00649492;
0.210107;1.29251;2.81667;-0.00644693;
0.210117;1.29554;2.85396;-0.00639305;
0.210127;1.29841;2.88973;-0.00633349;
0.210137;1.30112;2.92384;-0.00626849;
0.210147;1.30364;2.95615;-0.0061983;
0.210157;1.30596;2.98654;-0.00612321;
0.210167;1.30809;3.01489;-0.0060435;
0.210177;1.31001;3.04108;-0.00595951;
0.210187;1.31171;3.06501;-0.00587156;
0.210197;1.31318;3.08659;-0.00577999;
0.210207;1.31443;3.10573;-0.00568517;
0.210217;1.31544;3.12236;-0.00558747;
0.210227;1.31621;3.13641;-0.00548727;
0.210237;1.31674;3.14783;-0.00538498;
0.210247;1.31703;3.15658;-0.00528098;
0.210257;1.31708;3.1626;-0.00517569;
0.210267;1.31687;3.1659;-0.00506953;
0.210277;1.31643;3.16644;-0.0049629;
0.210287;1.31574;3.16424;-0.00485622;
0.210297;1.31481;3.15929;-0.00474992;
0.210307;1.31365;3.15162;-0.0046444;
0.210317;1.31225;3.14126;-0.0045401;
0.210327;1.31063;3.12824;-0.0044374;
0.210337;1.30879;3.11263;-0.00433672;
0.210347;1.30674;3.09447;-0.00423845;
0.210357;1.30448;3.07385;-0.00414298;
0.210367;1.30202;3.05084;-0.00405069;
0.210377;1.29939;3.02553;-0.00396193;
0.210387;1.29657;2.99803;-0.00387707;
0.210397;1.29359;2.96843;-0.00379643;
0.210407;1.29046;2.93687;-0.00372033;
0.210417;1.28719;2.90345;-0.00364908;
0.210427;1.28379;2.86832;-0.00358296;
0.210437;1.28028;2.83162;-0.00352224;
0.210447;1.27667;2.79347;-0.00346715;
0.210457;1.27297;2.75405;-0.00341791;
0.210467;1.2692;2.7135;-0.00337472;
0.210477;1.26537;2.67199;-0.00333776;
0.210487;1.26151;2.62967;-0.00330717;
0.210497;1.25761;2.58671;-0.00328307;
0.210507;1.25371;2.54329;-0.00326555;
0.210517;1.24981;2.49958;-0.0032547;
0.210527;1.24594;2.45575;-0.00325055;
0.210537;1.2421;2.41196;-0.00325312;
0.210547;1.23831;2.36841;-0.00326239;
0.210557;1.23458;2.32525;-0.00327833;
0.210567;1.23094;2.28266;-0.00330088;
0.210577;1.22739;2.24081;-0.00332993;
0.210587;1.22395;2.19985;-0.00336539;
0.210597;1.22063;2.15997;-0.0034071;
0.210607;1.21745;2.1213;-0.00345489;
0.210617;1.21442;2.08401;-0.00350858;
0.210627;1.21155;2.04823;-0.00356795;
0.210637;1.20884;2.01413;-0.00363277;
0.210647;1.20633;1.98181;-0.00370276;
0.210657;1.204;1.95142;-0.00377767;
0.210667;1.20187;1.92308;-0.00385718;
0.210677;1.19996;1.89689;-0.00394098;
0.210687;1.19826;1.87296;-0.00402875;
0.210697;1.19678;1.85138;-0.00412013;
0.210707;1.19553;1.83224;-0.00421476;
0.210717;1.19452;1.81561;-0.00431227;
0.210727;1.19375;1.80155;-0.00441228;
0.210737;1.19321;1.79013;-0.00451438;
0.210747;1.19292;1.78139;-0.00461819;
0.210757;1.19288;1.77536;-0.00472329;
0.210767;1.19308;1.77207;-0.00482927;
0.210777;1.19352;1.77153;-0.00493571;
0.210787;1.19421;1.77373;-0.0050422;
0.210797;1.19513;1.77868;-0.00514831;
0.210807;1.19629;1.78635;-0.00525364;
0.210817;1.19769;1.79671;-0.00535776;
0.210827;1.1993;1.80973;-0.00546027;
0.210837;1.20114;1.82535;-0.00556076;
0.210847;1.20319;1.8435;-0.00565884;
0.210857;1.20545;1.86413;-0.00575412;
0.210867;1.20789;1.88714;-0.00584622;
0.210877;1.21053;1.91245;-0.00593479;
0.210887;1.21334;1.93995;-0.00601947;
0.210897;1.21631;1.96955;-0.00609992;
0.210907;1.21944;2.00111;-0.00617582;
0.210917;1.22271;2.03453;-0.00624688;
0.210927;1.2261;2.06966;-0.00631281;
0.210937;1.22961;2.10637;-0.00637334;
0.210947;1.23322;2.14451;-0.00642824;
0.210957;1.23692;2.18393;-0.00647729;
0.210967;1.24068;2.22448;-0.00652029;
0.210977;1.24451;2.266;-0.00655706;
0.210987;1.24837;2.30832;-0.00658746;
0.210997;1.25226;2.35127;-0.00661137;
0.211007;1.25616;2.39469;-0.00662869;
0.211017;1.26006;2.43841;-0.00663935;
0.211027;1.26393;2.48224;-0.00664331;
0.211037;1.26777;2.52602;-0.00664056;
0.211047;1.27156;2.56958;-0.00663109;
0.211057;1.27529;2.61274;-0.00661496;
0.211067;1.27893;2.65533;-0.00659222;
0.211077;1.28248;2.69719;-0.00656297;
0.211087;1.28592;2.73814;-0.00652733;
0.211097;1.28923;2.77803;-0.00648543;
0.211107;1.29242;2.81669;-0.00643744;
0.211117;1.29545;2.85399;-0.00638356;
0.211127;1.29832;2.88976;-0.006324;
0.211137;1.30102;2.92387;-0.00625899;
0.211147;1.30354;2.95618;-0.00618881;
0.211157;1.30587;2.98657;-0.00611371;
0.211167;1.308;3.01491;-0.00603401;
0.211177;1.30991;3.0411;-0.00595002;
0.211187;1.31161;3.06504;-0.00586206;
0.211197;1.31309;3.08662;-0.0057705;
0.211207;1.31434;3.10576;-0.00567568;
0.211217;1.31535;3.12239;-0.00557798;
0.211227;1.31612;3.13644;-0.00547778;
0.211237;1.31665;3.14786;-0.00537549;
0.211247;1.31694;3.1566;-0.00527149;
0.211257;1.31698;3.16263;-0.0051662;
0.211267;1.31678;3.16593;-0.00506003;
0.211277;1.31634;3.16647;-0.0049534;
0.211287;1.31565;3.16427;-0.00484673;
0.211297;1.31472;3.15932;-0.00474043;
0.211307;1.31356;3.15165;-0.00463491;
0.211317;1.31216;3.14128;-0.0045306;
0.211327;1.31054;3.12827;-0.00442791;
0.211337;1.3087;3.11265;-0.00432723;
0.211347;1.30664;3.0945;-0.00422896;
0.211357;1.30439;3.07387;-0.00413349;
0.211367;1.30193;3.05086;-0.0040412;
0.211377;1.29929;3.02556;-0.00395244;
0.211387;1.29648;2.99805;-0.00386758;
0.211397;1.2935;2.96846;-0.00378694;
0.211407;1.29037;2.93689;-0.00371084;
0.211417;1.2871;2.90348;-0.00363959;
0.211427;1.2837;2.86835;-0.00357347;
0.211437;1.28019;2.83164;-0.00351275;
0.211447;1.27657;2.7935;-0.00345766;
0.211457;1.27288;2.75408;-0.00340842;
0.211467;1.26911;2.71353;-0.00336523;
0.211477;1.26528;2.67201;-0.00332827;
0.211487;1.26141;2.62969;-0.00329768;
0.211497;1.25752;2.58674;-0.00327358;
0.211507;1.25362;2.54332;-0.00325607;
0.211517;1.24972;2.49961;-0.00324521;
0.211527;1.24585;2.45577;-0.00324106;
0.211537;1.242;2.41199;-0.00324363;
0.211547;1.23821;2.36843;-0.0032529;
0.211557;1.23449;2.32528;-0.00326884;
0.211567;1.23085;2.28269;-0.00329139;
0.211577;1.2273;2.24083;-0.00332045;
0.211587;1.22386;2.19988;-0.0033559;
0.211597;1.22054;2.15999;-0.00339761;
0.211607;1.21736;2.12133;-0.00344541;
0.211617;1.21433;2.08403;-0.0034991;
0.211627;1.21145;2.04826;-0.00355847;
0.211637;1.20875;2.01415;-0.00362328;
