time;V(/IN);user0;
0.673039;0.0245523;0.181674;
0.673049;0.0305907;0.205957;
0.673059;0.0365083;0.229779;
0.673069;0.0422819;0.253047;
0.673079;0.0478887;0.275668;
0.673089;0.0533064;0.297552;
0.673099;0.0585138;0.318615;
0.673109;0.0634902;0.338772;
0.673119;0.0682161;0.357944;
0.673129;0.0726727;0.376055;
0.673139;0.0768426;0.393034;
0.673149;0.0807091;0.408814;
0.673159;0.0842572;0.423333;
0.673169;0.0874727;0.436533;
0.673179;0.0903431;0.448362;
0.673189;0.0928568;0.458773;
0.673199;0.0950041;0.467726;
0.673209;0.0967765;0.475185;
0.673219;0.098167;0.481121;
0.673229;0.09917;0.48551;
0.673239;0.0997816;0.488334;
0.673249;0.0999995;0.489584;
0.673259;0.0998227;0.489253;
0.673269;0.0992519;0.487343;
0.673279;0.0982894;0.483862;
0.673289;0.0969391;0.478824;
0.673299;0.0952061;0.472247;
0.673309;0.0930975;0.464159;
0.673319;0.0906214;0.454591;
0.673329;0.0877877;0.443581;
0.673339;0.0846075;0.431172;
0.673349;0.0810934;0.417414;
0.673359;0.0772593;0.40236;
0.673369;0.0731202;0.38607;
0.673379;0.0686926;0.368609;
0.673389;0.0639939;0.350045;
0.673399;0.0590426;0.330451;
0.673409;0.0538584;0.309905;
0.673419;0.0484615;0.288488;
0.673429;0.0428735;0.266285;
0.673439;0.0371162;0.243382;
0.673449;0.0312124;0.219871;
0.673459;0.0251855;0.195844;
0.673469;0.0190591;0.171397;
0.673479;0.0128575;0.146624;
0.673489;0.00660524;0.121626;
0.673499;0.000326864;0.0964987;
0.673509;-0.0059528;0.0713429;
0.673519;-0.012209;0.0462576;
0.673529;-0.018417;0.0213416;
0.673539;-0.0245523;-0.00330662;
0.673549;-0.0305907;-0.0275898;
0.673559;-0.0365083;-0.0514122;
0.673569;-0.0422819;-0.0746796;
0.673579;-0.0478887;-0.0973004;
0.673589;-0.0533064;-0.119185;
0.673599;-0.0585138;-0.140248;
0.673609;-0.0634902;-0.160405;
0.673619;-0.0682161;-0.179577;
0.673629;-0.0726727;-0.197688;
0.673639;-0.0768426;-0.214667;
0.673649;-0.0807091;-0.230447;
0.673659;-0.0842572;-0.244966;
0.673669;-0.0874727;-0.258166;
0.673679;-0.0903431;-0.269995;
0.673689;-0.0928568;-0.280406;
0.673699;-0.0950041;-0.289359;
0.673709;-0.0967765;-0.296818;
0.673719;-0.098167;-0.302754;
0.673729;-0.09917;-0.307143;
0.673739;-0.0997816;-0.309967;
0.673749;-0.0999995;-0.311217;
0.673759;-0.0998227;-0.310886;
0.673769;-0.0992519;-0.308976;
0.673779;-0.0982894;-0.305495;
0.673789;-0.0969391;-0.300457;
0.673799;-0.0952061;-0.29388;
0.673809;-0.0930975;-0.285792;
0.673819;-0.0906214;-0.276224;
0.673829;-0.0877877;-0.265214;
0.673839;-0.0846075;-0.252805;
0.673849;-0.0810934;-0.239047;
0.673859;-0.0772593;-0.223993;
0.673869;-0.0731202;-0.207703;
0.673879;-0.0686926;-0.190242;
0.673889;-0.0639939;-0.171678;
0.673899;-0.0590426;-0.152084;
0.673909;-0.0538584;-0.131538;
0.673919;-0.0484615;-0.110121;
0.673929;-0.0428735;-0.0879175;
0.673939;-0.0371162;-0.065015;
0.673949;-0.0312124;-0.041504;
0.673959;-0.0251855;-0.0174772;
0.673969;-0.0190591;0.00697049;
0.673979;-0.0128575;0.0317427;
0.673989;-0.00660524;0.0567415;
0.673999;-0.000326864;0.0818684;
0.674009;0.0059528;0.107024;
0.674019;0.012209;0.13211;
0.674029;0.018417;0.157026;
0.674039;0.0245523;0.181674;
0.674049;0.0305907;0.205957;
0.674059;0.0365083;0.229779;
0.674069;0.0422819;0.253047;
0.674079;0.0478887;0.275668;
0.674089;0.0533064;0.297552;
0.674099;0.0585138;0.318615;
0.674109;0.0634902;0.338772;
0.674119;0.0682161;0.357944;
0.674129;0.0726727;0.376055;
0.674139;0.0768426;0.393034;
0.674149;0.0807091;0.408814;
0.674159;0.0842572;0.423333;
0.674169;0.0874727;0.436533;
0.674179;0.0903431;0.448362;
0.674189;0.0928568;0.458773;
0.674199;0.0950041;0.467726;
0.674209;0.0967765;0.475185;
0.674219;0.098167;0.481121;
0.674229;0.09917;0.48551;
0.674239;0.0997816;0.488334;
0.674249;0.0999995;0.489584;
0.674259;0.0998227;0.489253;
0.674269;0.0992519;0.487343;
0.674279;0.0982894;0.483862;
0.674289;0.0969391;0.478824;
0.674299;0.0952061;0.472247;
0.674309;0.0930975;0.464159;
0.674319;0.0906214;0.454591;
0.674329;0.0877877;0.443581;
0.674339;0.0846075;0.431172;
0.674349;0.0810934;0.417414;
0.674359;0.0772593;0.40236;
0.674369;0.0731202;0.38607;
0.674379;0.0686926;0.368609;
0.674389;0.0639939;0.350045;
0.674399;0.0590426;0.330451;
0.674409;0.0538584;0.309905;
0.674419;0.0484615;0.288488;
0.674429;0.0428735;0.266285;
0.674439;0.0371162;0.243382;
0.674449;0.0312124;0.219871;
0.674459;0.0251855;0.195844;
0.674469;0.0190591;0.171397;
0.674479;0.0128575;0.146624;
0.674489;0.00660524;0.121626;
0.674499;0.000326864;0.0964987;
0.674509;-0.0059528;0.0713429;
0.674519;-0.012209;0.0462575;
0.674529;-0.018417;0.0213416;
0.674539;-0.0245523;-0.00330662;
0.674549;-0.0305907;-0.0275898;
0.674559;-0.0365083;-0.0514122;
0.674569;-0.0422819;-0.0746796;
0.674579;-0.0478887;-0.0973004;
0.674589;-0.0533064;-0.119185;
0.674599;-0.0585138;-0.140248;
0.674609;-0.0634902;-0.160405;
0.674619;-0.0682161;-0.179577;
0.674629;-0.0726727;-0.197688;
0.674639;-0.0768426;-0.214667;
0.674649;-0.0807091;-0.230447;
0.674659;-0.0842572;-0.244966;
0.674669;-0.0874727;-0.258166;
0.674679;-0.0903431;-0.269995;
0.674689;-0.0928568;-0.280406;
0.674699;-0.0950041;-0.289359;
0.674709;-0.0967765;-0.296818;
0.674719;-0.098167;-0.302754;
0.674729;-0.09917;-0.307143;
0.674739;-0.0997816;-0.309967;
0.674749;-0.0999995;-0.311217;
0.674759;-0.0998227;-0.310886;
0.674769;-0.0992519;-0.308976;
0.674779;-0.0982894;-0.305495;
0.674789;-0.0969391;-0.300457;
0.674799;-0.0952061;-0.29388;
0.674809;-0.0930975;-0.285792;
0.674819;-0.0906214;-0.276224;
0.674829;-0.0877877;-0.265214;
0.674839;-0.0846075;-0.252805;
0.674849;-0.0810934;-0.239047;
0.674859;-0.0772593;-0.223993;
0.674869;-0.0731202;-0.207703;
0.674879;-0.0686926;-0.190242;
0.674889;-0.0639939;-0.171678;
0.674899;-0.0590426;-0.152084;
0.674909;-0.0538584;-0.131538;
0.674919;-0.0484615;-0.110121;
0.674929;-0.0428735;-0.0879175;
0.674939;-0.0371162;-0.065015;
0.674949;-0.0312124;-0.041504;
0.674959;-0.0251855;-0.0174772;
0.674969;-0.0190591;0.00697049;
0.674979;-0.0128575;0.0317427;
0.674989;-0.00660524;0.0567415;
0.674999;-0.000326864;0.0818684;
0.675009;0.0059528;0.107024;
0.675019;0.012209;0.13211;
0.675029;0.018417;0.157026;
0.675039;0.0245523;0.181674;
0.675049;0.0305907;0.205957;
0.675059;0.0365083;0.229779;
0.675069;0.0422819;0.253047;
0.675079;0.0478887;0.275668;
0.675089;0.0533064;0.297552;
0.675099;0.0585138;0.318615;
0.675109;0.0634902;0.338772;
0.675119;0.0682161;0.357944;
0.675129;0.0726727;0.376055;
0.675139;0.0768426;0.393034;
0.675149;0.0807091;0.408814;
0.675159;0.0842572;0.423333;
0.675169;0.0874727;0.436533;
0.675179;0.0903431;0.448362;
0.675189;0.0928568;0.458773;
0.675199;0.0950041;0.467726;
0.675209;0.0967765;0.475185;
0.675219;0.098167;0.481121;
0.675229;0.09917;0.48551;
0.675239;0.0997816;0.488334;
0.675249;0.0999995;0.489584;
0.675259;0.0998227;0.489253;
0.675269;0.0992519;0.487343;
0.675279;0.0982894;0.483862;
0.675289;0.0969391;0.478824;
0.675299;0.0952061;0.472247;
0.675309;0.0930975;0.464159;
0.675319;0.0906214;0.454591;
0.675329;0.0877877;0.443581;
0.675339;0.0846075;0.431172;
0.675349;0.0810934;0.417414;
0.675359;0.0772593;0.40236;
0.675369;0.0731202;0.38607;
0.675379;0.0686926;0.368609;
0.675389;0.0639939;0.350045;
0.675399;0.0590426;0.330451;
0.675409;0.0538584;0.309905;
0.675419;0.0484615;0.288488;
0.675429;0.0428735;0.266285;
0.675439;0.0371162;0.243382;
0.675449;0.0312124;0.219871;
0.675459;0.0251855;0.195844;
0.675469;0.0190591;0.171397;
0.675479;0.0128575;0.146624;
0.675489;0.00660524;0.121626;
0.675499;0.000326864;0.0964987;
0.675509;-0.0059528;0.0713429;
0.675519;-0.012209;0.0462575;
0.675529;-0.018417;0.0213416;
0.675539;-0.0245523;-0.00330663;
0.675549;-0.0305907;-0.0275898;
0.675559;-0.0365083;-0.0514122;
0.675569;-0.0422819;-0.0746796;
0.675579;-0.0478887;-0.0973004;
0.675589;-0.0533064;-0.119185;
0.675599;-0.0585138;-0.140248;
0.675609;-0.0634902;-0.160405;
0.675619;-0.0682161;-0.179577;
0.675629;-0.0726727;-0.197688;
0.675639;-0.0768426;-0.214667;
0.675649;-0.0807091;-0.230447;
0.675659;-0.0842572;-0.244966;
0.675669;-0.0874727;-0.258166;
0.675679;-0.0903431;-0.269995;
0.675689;-0.0928568;-0.280406;
0.675699;-0.0950041;-0.289359;
0.675709;-0.0967765;-0.296818;
0.675719;-0.098167;-0.302754;
0.675729;-0.09917;-0.307143;
0.675739;-0.0997816;-0.309967;
0.675749;-0.0999995;-0.311217;
0.675759;-0.0998227;-0.310886;
0.675769;-0.0992519;-0.308976;
0.675779;-0.0982894;-0.305495;
0.675789;-0.0969391;-0.300457;
0.675799;-0.0952061;-0.29388;
0.675809;-0.0930975;-0.285792;
0.675819;-0.0906214;-0.276224;
0.675829;-0.0877877;-0.265214;
0.675839;-0.0846075;-0.252805;
0.675849;-0.0810934;-0.239047;
0.675859;-0.0772593;-0.223993;
0.675869;-0.0731202;-0.207703;
0.675879;-0.0686926;-0.190242;
0.675889;-0.0639939;-0.171678;
0.675899;-0.0590426;-0.152084;
0.675909;-0.0538584;-0.131538;
0.675919;-0.0484615;-0.110121;
0.675929;-0.0428735;-0.0879175;
0.675939;-0.0371162;-0.065015;
0.675949;-0.0312124;-0.041504;
0.675959;-0.0251855;-0.0174772;
0.675969;-0.0190591;0.00697049;
0.675979;-0.0128575;0.0317427;
0.675989;-0.00660524;0.0567415;
0.675999;-0.000326864;0.0818684;
0.676009;0.0059528;0.107024;
0.676019;0.012209;0.13211;
0.676029;0.018417;0.157026;
0.676039;0.0245523;0.181674;
0.676049;0.0305907;0.205957;
0.676059;0.0365083;0.229779;
0.676069;0.0422819;0.253047;
0.676079;0.0478887;0.275668;
0.676089;0.0533064;0.297552;
0.676099;0.0585138;0.318615;
0.676109;0.0634902;0.338772;
0.676119;0.0682161;0.357944;
0.676129;0.0726727;0.376055;
0.676139;0.0768426;0.393034;
0.676149;0.0807091;0.408814;
0.676159;0.0842572;0.423333;
0.676169;0.0874727;0.436533;
0.676179;0.0903431;0.448362;
0.676189;0.0928568;0.458773;
0.676199;0.0950041;0.467726;
0.676209;0.0967765;0.475185;
0.676219;0.098167;0.481121;
0.676229;0.09917;0.48551;
0.676239;0.0997816;0.488334;
0.676249;0.0999995;0.489584;
0.676259;0.0998227;0.489253;
0.676269;0.0992519;0.487343;
0.676279;0.0982894;0.483862;
0.676289;0.0969391;0.478824;
0.676299;0.0952061;0.472247;
0.676309;0.0930975;0.464159;
0.676319;0.0906214;0.454591;
0.676329;0.0877877;0.443581;
0.676339;0.0846075;0.431172;
0.676349;0.0810934;0.417414;
0.676359;0.0772593;0.40236;
0.676369;0.0731202;0.38607;
0.676379;0.0686926;0.368609;
0.676389;0.0639939;0.350045;
0.676399;0.0590426;0.330451;
0.676409;0.0538584;0.309905;
0.676419;0.0484615;0.288488;
0.676429;0.0428735;0.266285;
0.676439;0.0371162;0.243382;
0.676449;0.0312124;0.219871;
0.676459;0.0251855;0.195844;
0.676469;0.0190591;0.171397;
0.676479;0.0128575;0.146624;
0.676489;0.00660524;0.121626;
0.676499;0.000326864;0.0964987;
0.676509;-0.0059528;0.0713429;
0.676519;-0.012209;0.0462575;
0.676529;-0.018417;0.0213416;
0.676539;-0.0245523;-0.00330663;
0.676549;-0.0305907;-0.0275898;
0.676559;-0.0365083;-0.0514122;
0.676569;-0.0422819;-0.0746797;
0.676579;-0.0478887;-0.0973004;
0.676589;-0.0533064;-0.119185;
0.676599;-0.0585138;-0.140248;
0.676609;-0.0634902;-0.160405;
0.676619;-0.0682161;-0.179577;
0.676629;-0.0726727;-0.197688;
0.676639;-0.0768426;-0.214667;
0.676649;-0.0807091;-0.230447;
0.676659;-0.0842572;-0.244966;
0.676669;-0.0874727;-0.258166;
0.676679;-0.0903431;-0.269995;
0.676689;-0.0928568;-0.280406;
0.676699;-0.0950041;-0.289359;
0.676709;-0.0967765;-0.296818;
0.676719;-0.098167;-0.302754;
0.676729;-0.09917;-0.307143;
0.676739;-0.0997816;-0.309967;
0.676749;-0.0999995;-0.311217;
0.676759;-0.0998227;-0.310886;
0.676769;-0.0992519;-0.308976;
0.676779;-0.0982894;-0.305495;
0.676789;-0.0969391;-0.300457;
0.676799;-0.0952061;-0.29388;
0.676809;-0.0930975;-0.285792;
0.676819;-0.0906214;-0.276224;
0.676829;-0.0877877;-0.265214;
0.676839;-0.0846075;-0.252805;
0.676849;-0.0810934;-0.239047;
0.676859;-0.0772593;-0.223993;
0.676869;-0.0731202;-0.207703;
0.676879;-0.0686926;-0.190242;
0.676889;-0.0639939;-0.171678;
0.676899;-0.0590426;-0.152084;
0.676909;-0.0538584;-0.131538;
0.676919;-0.0484615;-0.110121;
0.676929;-0.0428735;-0.0879175;
0.676939;-0.0371162;-0.065015;
0.676949;-0.0312124;-0.041504;
0.676959;-0.0251855;-0.0174772;
0.676969;-0.0190591;0.00697048;
0.676979;-0.0128575;0.0317427;
0.676989;-0.00660524;0.0567415;
0.676999;-0.000326864;0.0818684;
0.677009;0.0059528;0.107024;
0.677019;0.012209;0.13211;
0.677029;0.018417;0.157026;
0.677039;0.0245523;0.181674;
0.677049;0.0305907;0.205957;
0.677059;0.0365083;0.229779;
0.677069;0.0422819;0.253047;
0.677079;0.0478887;0.275668;
0.677089;0.0533064;0.297552;
0.677099;0.0585138;0.318615;
0.677109;0.0634902;0.338772;
0.677119;0.0682161;0.357944;
0.677129;0.0726727;0.376055;
0.677139;0.0768426;0.393034;
0.677149;0.0807091;0.408814;
0.677159;0.0842572;0.423333;
0.677169;0.0874727;0.436533;
0.677179;0.0903431;0.448362;
0.677189;0.0928568;0.458773;
0.677199;0.0950041;0.467726;
0.677209;0.0967765;0.475185;
0.677219;0.098167;0.481121;
0.677229;0.09917;0.48551;
0.677239;0.0997816;0.488334;
0.677249;0.0999995;0.489584;
0.677259;0.0998227;0.489253;
0.677269;0.0992519;0.487343;
0.677279;0.0982894;0.483862;
0.677289;0.0969391;0.478824;
0.677299;0.0952061;0.472247;
0.677309;0.0930975;0.464159;
0.677319;0.0906214;0.454591;
0.677329;0.0877877;0.443581;
0.677339;0.0846075;0.431172;
0.677349;0.0810934;0.417414;
0.677359;0.0772593;0.40236;
0.677369;0.0731202;0.38607;
0.677379;0.0686926;0.368609;
0.677389;0.0639939;0.350045;
0.677399;0.0590426;0.330451;
0.677409;0.0538584;0.309905;
0.677419;0.0484615;0.288488;
0.677429;0.0428735;0.266285;
0.677439;0.0371162;0.243382;
0.677449;0.0312124;0.219871;
0.677459;0.0251855;0.195844;
0.677469;0.0190591;0.171397;
0.677479;0.0128575;0.146624;
0.677489;0.00660524;0.121626;
0.677499;0.000326864;0.0964987;
0.677509;-0.0059528;0.0713429;
0.677519;-0.012209;0.0462575;
0.677529;-0.018417;0.0213416;
0.677539;-0.0245523;-0.00330663;
0.677549;-0.0305907;-0.0275898;
0.677559;-0.0365083;-0.0514122;
0.677569;-0.0422819;-0.0746797;
0.677579;-0.0478887;-0.0973004;
0.677589;-0.0533064;-0.119185;
0.677599;-0.0585138;-0.140248;
0.677609;-0.0634902;-0.160405;
0.677619;-0.0682161;-0.179577;
0.677629;-0.0726727;-0.197688;
0.677639;-0.0768426;-0.214667;
0.677649;-0.0807091;-0.230447;
0.677659;-0.0842572;-0.244966;
0.677669;-0.0874727;-0.258166;
0.677679;-0.0903431;-0.269995;
0.677689;-0.0928568;-0.280406;
0.677699;-0.0950041;-0.289359;
0.677709;-0.0967765;-0.296818;
0.677719;-0.098167;-0.302754;
0.677729;-0.09917;-0.307143;
0.677739;-0.0997816;-0.309967;
0.677749;-0.0999995;-0.311217;
0.677759;-0.0998227;-0.310886;
0.677769;-0.0992519;-0.308976;
0.677779;-0.0982894;-0.305495;
0.677789;-0.0969391;-0.300457;
0.677799;-0.0952061;-0.29388;
0.677809;-0.0930975;-0.285792;
0.677819;-0.0906214;-0.276224;
0.677829;-0.0877877;-0.265214;
0.677839;-0.0846075;-0.252805;
0.677849;-0.0810934;-0.239047;
0.677859;-0.0772593;-0.223993;
0.677869;-0.0731202;-0.207703;
0.677879;-0.0686926;-0.190242;
0.677889;-0.0639939;-0.171678;
0.677899;-0.0590426;-0.152084;
0.677909;-0.0538584;-0.131538;
0.677919;-0.0484615;-0.110121;
0.677929;-0.0428735;-0.0879175;
0.677939;-0.0371162;-0.065015;
0.677949;-0.0312124;-0.041504;
0.677959;-0.0251855;-0.0174772;
0.677969;-0.0190591;0.00697048;
0.677979;-0.0128575;0.0317427;
0.677989;-0.00660524;0.0567415;
0.677999;-0.000326864;0.0818684;
0.678009;0.0059528;0.107024;
0.678019;0.012209;0.13211;
0.678029;0.018417;0.157026;
0.678039;0.0245523;0.181674;
0.678049;0.0305907;0.205957;
0.678059;0.0365083;0.229779;
0.678069;0.0422819;0.253047;
0.678079;0.0478887;0.275668;
0.678089;0.0533064;0.297552;
0.678099;0.0585138;0.318615;
0.678109;0.0634902;0.338772;
0.678119;0.0682161;0.357944;
0.678129;0.0726727;0.376055;
0.678139;0.0768426;0.393034;
0.678149;0.0807091;0.408814;
0.678159;0.0842572;0.423333;
0.678169;0.0874727;0.436533;
0.678179;0.0903431;0.448362;
0.678189;0.0928568;0.458773;
0.678199;0.0950041;0.467726;
0.678209;0.0967765;0.475185;
0.678219;0.098167;0.481121;
0.678229;0.09917;0.48551;
0.678239;0.0997816;0.488334;
0.678249;0.0999995;0.489584;
0.678259;0.0998227;0.489253;
0.678269;0.0992519;0.487343;
0.678279;0.0982894;0.483862;
0.678289;0.0969391;0.478824;
0.678299;0.0952061;0.472247;
0.678309;0.0930975;0.464159;
0.678319;0.0906214;0.454591;
0.678329;0.0877877;0.443581;
0.678339;0.0846075;0.431172;
0.678349;0.0810934;0.417414;
0.678359;0.0772593;0.40236;
0.678369;0.0731202;0.38607;
0.678379;0.0686926;0.368609;
0.678389;0.0639939;0.350045;
0.678399;0.0590426;0.330451;
0.678409;0.0538584;0.309905;
0.678419;0.0484615;0.288488;
0.678429;0.0428735;0.266285;
0.678439;0.0371162;0.243382;
0.678449;0.0312124;0.219871;
0.678459;0.0251855;0.195844;
0.678469;0.0190591;0.171397;
0.678479;0.0128575;0.146624;
0.678489;0.00660524;0.121626;
0.678499;0.000326864;0.0964987;
0.678509;-0.0059528;0.0713429;
0.678519;-0.012209;0.0462575;
0.678529;-0.018417;0.0213416;
0.678539;-0.0245523;-0.00330663;
0.678549;-0.0305907;-0.0275898;
0.678559;-0.0365083;-0.0514122;
0.678569;-0.0422819;-0.0746797;
0.678579;-0.0478887;-0.0973004;
0.678589;-0.0533064;-0.119185;
0.678599;-0.0585138;-0.140248;
0.678609;-0.0634902;-0.160405;
0.678619;-0.0682161;-0.179577;
0.678629;-0.0726727;-0.197688;
0.678639;-0.0768426;-0.214667;
0.678649;-0.0807091;-0.230447;
0.678659;-0.0842572;-0.244966;
0.678669;-0.0874727;-0.258166;
0.678679;-0.0903431;-0.269995;
0.678689;-0.0928568;-0.280406;
0.678699;-0.0950041;-0.289359;
0.678709;-0.0967765;-0.296818;
0.678719;-0.098167;-0.302754;
0.678729;-0.09917;-0.307143;
0.678739;-0.0997816;-0.309967;
0.678749;-0.0999995;-0.311217;
0.678759;-0.0998227;-0.310886;
0.678769;-0.0992519;-0.308976;
0.678779;-0.0982894;-0.305495;
0.678789;-0.0969391;-0.300457;
0.678799;-0.0952061;-0.29388;
0.678809;-0.0930975;-0.285792;
0.678819;-0.0906214;-0.276224;
0.678829;-0.0877877;-0.265214;
0.678839;-0.0846075;-0.252805;
0.678849;-0.0810934;-0.239047;
0.678859;-0.0772593;-0.223993;
0.678869;-0.0731202;-0.207703;
0.678879;-0.0686926;-0.190242;
0.678889;-0.0639939;-0.171678;
0.678899;-0.0590426;-0.152084;
0.678909;-0.0538584;-0.131538;
0.678919;-0.0484615;-0.110121;
0.678929;-0.0428735;-0.0879175;
0.678939;-0.0371162;-0.065015;
0.678949;-0.0312124;-0.041504;
0.678959;-0.0251855;-0.0174772;
0.678969;-0.0190591;0.00697048;
0.678979;-0.0128575;0.0317427;
0.678989;-0.00660524;0.0567415;
0.678999;-0.000326864;0.0818684;
0.679009;0.0059528;0.107024;
0.679019;0.012209;0.13211;
0.679029;0.018417;0.157026;
0.679039;0.0245523;0.181674;
0.679049;0.0305907;0.205957;
0.679059;0.0365083;0.229779;
0.679069;0.0422819;0.253047;
0.679079;0.0478887;0.275668;
0.679089;0.0533064;0.297552;
0.679099;0.0585138;0.318615;
0.679109;0.0634902;0.338772;
0.679119;0.0682161;0.357944;
0.679129;0.0726727;0.376055;
0.679139;0.0768426;0.393034;
0.679149;0.0807091;0.408814;
0.679159;0.0842572;0.423333;
0.679169;0.0874727;0.436533;
0.679179;0.0903431;0.448362;
0.679189;0.0928568;0.458773;
0.679199;0.0950041;0.467726;
0.679209;0.0967765;0.475185;
0.679219;0.098167;0.481121;
0.679229;0.09917;0.48551;
0.679239;0.0997816;0.488334;
0.679249;0.0999995;0.489584;
0.679259;0.0998227;0.489253;
0.679269;0.0992519;0.487343;
0.679279;0.0982894;0.483862;
0.679289;0.0969391;0.478824;
0.679299;0.0952061;0.472247;
0.679309;0.0930975;0.464159;
0.679319;0.0906214;0.454591;
0.679329;0.0877877;0.443581;
0.679339;0.0846075;0.431172;
0.679349;0.0810934;0.417414;
0.679359;0.0772593;0.40236;
0.679369;0.0731202;0.38607;
0.679379;0.0686926;0.368609;
0.679389;0.0639939;0.350045;
0.679399;0.0590426;0.330451;
0.679409;0.0538584;0.309905;
0.679419;0.0484615;0.288488;
0.679429;0.0428735;0.266285;
0.679439;0.0371162;0.243382;
0.679449;0.0312124;0.219871;
0.679459;0.0251855;0.195844;
0.679469;0.0190591;0.171397;
0.679479;0.0128575;0.146624;
0.679489;0.00660524;0.121626;
0.679499;0.000326864;0.0964987;
0.679509;-0.0059528;0.0713429;
0.679519;-0.012209;0.0462575;
0.679529;-0.018417;0.0213416;
0.679539;-0.0245523;-0.00330663;
0.679549;-0.0305907;-0.0275898;
0.679559;-0.0365083;-0.0514122;
0.679569;-0.0422819;-0.0746797;
0.679579;-0.0478887;-0.0973004;
0.679589;-0.0533064;-0.119185;
0.679599;-0.0585138;-0.140248;
0.679609;-0.0634902;-0.160405;
0.679619;-0.0682161;-0.179577;
0.679629;-0.0726727;-0.197688;
0.679639;-0.0768426;-0.214667;
0.679649;-0.0807091;-0.230447;
0.679659;-0.0842572;-0.244966;
0.679669;-0.0874727;-0.258166;
0.679679;-0.0903431;-0.269995;
0.679689;-0.0928568;-0.280406;
0.679699;-0.0950041;-0.289359;
0.679709;-0.0967765;-0.296818;
0.679719;-0.098167;-0.302754;
0.679729;-0.09917;-0.307143;
0.679739;-0.0997816;-0.309967;
0.679749;-0.0999995;-0.311217;
0.679759;-0.0998227;-0.310886;
0.679769;-0.0992519;-0.308976;
0.679779;-0.0982894;-0.305495;
0.679789;-0.0969391;-0.300457;
0.679799;-0.0952061;-0.29388;
