time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);V(/Vmid);
9.00549;6.75238;6.75686;7.85228;7.5;
9.0055;6.74184;6.74637;7.7354;7.5;
9.00551;6.7313;6.73587;7.61755;7.5;
9.00552;6.7208;6.72539;7.49919;7.5;
9.00553;6.71039;6.71497;7.38079;7.5;
9.00554;6.70009;6.70466;7.26283;7.5;
9.00555;6.68996;6.69449;7.14576;7.5;
9.00556;6.68003;6.6845;7.03005;7.5;
9.00557;6.67034;6.67474;6.91615;7.5;
9.00558;6.66093;6.66524;6.80453;7.5;
9.00559;6.65183;6.65604;6.69561;7.5;
9.0056;6.64309;6.64718;6.58982;7.5;
9.00561;6.63474;6.63869;6.48759;7.5;
9.00562;6.62681;6.6306;6.38932;7.5;
9.00563;6.61933;6.62295;6.29539;7.5;
9.00564;6.61233;6.61577;6.20618;7.5;
9.00565;6.60584;6.60908;6.12204;7.5;
9.00566;6.59988;6.60291;6.0433;7.5;
9.00567;6.59448;6.59729;5.97026;7.5;
9.00568;6.58966;6.59224;5.90322;7.5;
9.00569;6.58544;6.58777;5.84245;7.5;
9.0057;6.58183;6.58391;5.78817;7.5;
9.00571;6.57885;6.58067;5.74061;7.5;
9.00572;6.57652;6.57807;5.69995;7.5;
9.00573;6.57483;6.5761;5.66635;7.5;
9.00574;6.57379;6.57479;5.63995;7.5;
9.00575;6.57342;6.57414;5.62084;7.5;
9.00576;6.57371;6.57414;5.6091;7.5;
9.00577;6.57466;6.5748;5.60479;7.5;
9.00578;6.57627;6.57612;5.6079;7.5;
9.00579;6.57852;6.57809;5.61845;7.5;
9.0058;6.58142;6.5807;5.63637;7.5;
9.00581;6.58495;6.58395;5.6616;7.5;
9.00582;6.5891;6.58781;5.69405;7.5;
9.00583;6.59384;6.59229;5.73358;7.5;
9.00584;6.59917;6.59735;5.78004;7.5;
9.00585;6.60506;6.60297;5.83324;7.5;
9.00586;6.61148;6.60915;5.89299;7.5;
9.00587;6.61842;6.61584;5.95903;7.5;
9.00588;6.62584;6.62303;6.03112;7.5;
9.00589;6.63372;6.63068;6.10896;7.5;
9.0059;6.64202;6.63877;6.19226;7.5;
9.00591;6.65071;6.64727;6.28068;7.5;
9.00592;6.65976;6.65614;6.37387;7.5;
9.00593;6.66914;6.66534;6.47147;7.5;
9.00594;6.67879;6.67484;6.57309;7.5;
9.00595;6.6887;6.68461;6.67833;7.5;
9.00596;6.69881;6.69459;6.78677;7.5;
9.00597;6.70908;6.70477;6.89799;7.5;
9.00598;6.71949;6.71508;7.01155;7.5;
9.00599;6.72998;6.7255;7.127;7.5;
9.006;6.74052;6.73598;7.24388;7.5;
9.00601;6.75105;6.74648;7.36174;7.5;
9.00602;6.76155;6.75696;7.48009;7.5;
9.00603;6.77197;6.76738;7.59849;7.5;
9.00604;6.78227;6.7777;7.71645;7.5;
9.00605;6.7924;6.78787;7.83352;7.5;
9.00606;6.80233;6.79785;7.94923;7.5;
9.00607;6.81202;6.80762;8.06313;7.5;
9.00608;6.82143;6.81711;8.17475;7.5;
9.00609;6.83052;6.82631;8.28368;7.5;
9.0061;6.83926;6.83518;8.38946;7.5;
9.00611;6.84762;6.84367;8.49169;7.5;
9.00612;6.85555;6.85176;8.58996;7.5;
9.00613;6.86303;6.85941;8.68389;7.5;
9.00614;6.87003;6.86659;8.7731;7.5;
9.00615;6.87652;6.87328;8.85724;7.5;
9.00616;6.88248;6.87945;8.93599;7.5;
9.00617;6.88788;6.88507;9.00902;7.5;
9.00618;6.8927;6.89012;9.07606;7.5;
9.00619;6.89692;6.89459;9.13683;7.5;
9.0062;6.90053;6.89845;9.19111;7.5;
9.00621;6.90351;6.90169;9.23867;7.5;
9.00622;6.90585;6.9043;9.27933;7.5;
9.00623;6.90754;6.90626;9.31293;7.5;
9.00624;6.90857;6.90757;9.33933;7.5;
9.00625;6.90894;6.90823;9.35844;7.5;
9.00626;6.90865;6.90822;9.37018;7.5;
9.00627;6.9077;6.90756;9.37449;7.5;
9.00628;6.90609;6.90624;9.37138;7.5;
9.00629;6.90384;6.90427;9.36084;7.5;
9.0063;6.90094;6.90166;9.34291;7.5;
9.00631;6.89741;6.89841;9.31768;7.5;
9.00632;6.89326;6.89455;9.28523;7.5;
9.00633;6.88852;6.89007;9.2457;7.5;
9.00634;6.88319;6.88501;9.19924;7.5;
9.00635;6.8773;6.87939;9.14604;7.5;
9.00636;6.87087;6.87321;9.08629;7.5;
9.00637;6.86394;6.86652;9.02025;7.5;
9.00638;6.85652;6.85933;8.94816;7.5;
9.00639;6.84864;6.85167;8.87032;7.5;
9.0064;6.84034;6.84358;8.78702;7.5;
9.00641;6.83164;6.83509;8.69861;7.5;
9.00642;6.82259;6.82622;8.60541;7.5;
9.00643;6.81322;6.81702;8.50782;7.5;
9.00644;6.80356;6.80751;8.4062;7.5;
9.00645;6.79366;6.79775;8.30096;7.5;
9.00646;6.78355;6.78776;8.19251;7.5;
9.00647;6.77327;6.77759;8.08129;7.5;
9.00648;6.76286;6.76727;7.96773;7.5;
9.00649;6.75237;6.75685;7.85228;7.5;
9.0065;6.74184;6.74637;7.7354;7.5;
9.00651;6.7313;6.73587;7.61755;7.5;
9.00652;6.7208;6.72539;7.49919;7.5;
9.00653;6.71039;6.71497;7.38079;7.5;
9.00654;6.70009;6.70466;7.26283;7.5;
9.00655;6.68996;6.69449;7.14576;7.5;
9.00656;6.68002;6.6845;7.03005;7.5;
9.00657;6.67033;6.67474;6.91615;7.5;
9.00658;6.66092;6.66524;6.80453;7.5;
9.00659;6.65183;6.65604;6.69561;7.5;
9.0066;6.64309;6.64718;6.58982;7.5;
9.00661;6.63474;6.63869;6.48759;7.5;
9.00662;6.62681;6.6306;6.38932;7.5;
9.00663;6.61933;6.62295;6.29539;7.5;
9.00664;6.61233;6.61577;6.20618;7.5;
9.00665;6.60584;6.60908;6.12204;7.5;
9.00666;6.59988;6.60291;6.0433;7.5;
9.00667;6.59448;6.59729;5.97026;7.5;
9.00668;6.58966;6.59224;5.90322;7.5;
9.00669;6.58544;6.58777;5.84245;7.5;
9.0067;6.58183;6.58391;5.78817;7.5;
9.00671;6.57885;6.58067;5.74061;7.5;
9.00672;6.57651;6.57806;5.69995;7.5;
9.00673;6.57482;6.5761;5.66635;7.5;
9.00674;6.57379;6.57479;5.63995;7.5;
9.00675;6.57342;6.57413;5.62084;7.5;
9.00676;6.57371;6.57414;5.6091;7.5;
9.00677;6.57466;6.5748;5.60479;7.5;
9.00678;6.57627;6.57612;5.6079;7.5;
9.00679;6.57852;6.57809;5.61845;7.5;
9.0068;6.58142;6.5807;5.63637;7.5;
9.00681;6.58495;6.58395;5.6616;7.5;
9.00682;6.5891;6.58781;5.69405;7.5;
9.00683;6.59384;6.59229;5.73358;7.5;
9.00684;6.59917;6.59734;5.78004;7.5;
9.00685;6.60506;6.60297;5.83324;7.5;
9.00686;6.61148;6.60914;5.89299;7.5;
9.00687;6.61842;6.61584;5.95903;7.5;
9.00688;6.62584;6.62303;6.03112;7.5;
9.00689;6.63372;6.63068;6.10896;7.5;
9.0069;6.64202;6.63877;6.19226;7.5;
9.00691;6.65071;6.64727;6.28068;7.5;
9.00692;6.65976;6.65613;6.37387;7.5;
9.00693;6.66913;6.66534;6.47147;7.5;
9.00694;6.67879;6.67484;6.57309;7.5;
9.00695;6.68869;6.6846;6.67833;7.5;
9.00696;6.69881;6.69459;6.78677;7.5;
9.00697;6.70908;6.70476;6.89799;7.5;
9.00698;6.71949;6.71508;7.01155;7.5;
9.00699;6.72998;6.7255;7.127;7.5;
9.007;6.74051;6.73598;7.24388;7.5;
9.00701;6.75105;6.74648;7.36174;7.5;
9.00702;6.76155;6.75696;7.48009;7.5;
9.00703;6.77197;6.76738;7.59849;7.5;
9.00704;6.78226;6.7777;7.71645;7.5;
9.00705;6.7924;6.78787;7.83352;7.5;
9.00706;6.80233;6.79785;7.94923;7.5;
9.00707;6.81202;6.80761;8.06313;7.5;
9.00708;6.82143;6.81711;8.17475;7.5;
9.00709;6.83052;6.82631;8.28368;7.5;
9.0071;6.83926;6.83518;8.38946;7.5;
9.00711;6.84762;6.84367;8.49169;7.5;
9.00712;6.85555;6.85176;8.58996;7.5;
9.00713;6.86303;6.85941;8.68389;7.5;
9.00714;6.87003;6.86659;8.7731;7.5;
9.00715;6.87652;6.87328;8.85724;7.5;
9.00716;6.88248;6.87945;8.93599;7.5;
9.00717;6.88788;6.88507;9.00902;7.5;
9.00718;6.8927;6.89012;9.07606;7.5;
9.00719;6.89692;6.89459;9.13683;7.5;
9.0072;6.90053;6.89845;9.19111;7.5;
9.00721;6.90351;6.90169;9.23867;7.5;
9.00722;6.90584;6.90429;9.27933;7.5;
9.00723;6.90753;6.90626;9.31293;7.5;
9.00724;6.90857;6.90757;9.33933;7.5;
9.00725;6.90894;6.90822;9.35844;7.5;
9.00726;6.90865;6.90822;9.37018;7.5;
9.00727;6.9077;6.90756;9.37449;7.5;
9.00728;6.90609;6.90624;9.37138;7.5;
9.00729;6.90383;6.90427;9.36084;7.5;
9.0073;6.90094;6.90166;9.34291;7.5;
9.00731;6.89741;6.89841;9.31768;7.5;
9.00732;6.89326;6.89454;9.28523;7.5;
9.00733;6.88851;6.89007;9.2457;7.5;
9.00734;6.88319;6.88501;9.19924;7.5;
9.00735;6.8773;6.87938;9.14604;7.5;
9.00736;6.87087;6.87321;9.08629;7.5;
9.00737;6.86394;6.86652;9.02025;7.5;
9.00738;6.85651;6.85933;8.94816;7.5;
9.00739;6.84864;6.85167;8.87032;7.5;
9.0074;6.84033;6.84358;8.78702;7.5;
9.00741;6.83164;6.83509;8.69861;7.5;
9.00742;6.82259;6.82622;8.60541;7.5;
9.00743;6.81322;6.81702;8.50782;7.5;
9.00744;6.80356;6.80751;8.4062;7.5;
9.00745;6.79366;6.79775;8.30096;7.5;
9.00746;6.78355;6.78776;8.19251;7.5;
9.00747;6.77327;6.77759;8.08129;7.5;
9.00748;6.76286;6.76727;7.96773;7.5;
9.00749;6.75237;6.75685;7.85228;7.5;
9.0075;6.74184;6.74637;7.7354;7.5;
9.00751;6.7313;6.73587;7.61755;7.5;
9.00752;6.7208;6.72539;7.49919;7.5;
9.00753;6.71038;6.71497;7.38079;7.5;
9.00754;6.70009;6.70466;7.26283;7.5;
9.00755;6.68995;6.69449;7.14576;7.5;
9.00756;6.68002;6.6845;7.03005;7.5;
9.00757;6.67033;6.67474;6.91615;7.5;
9.00758;6.66092;6.66524;6.80453;7.5;
9.00759;6.65183;6.65604;6.69561;7.5;
9.0076;6.64309;6.64718;6.58982;7.5;
9.00761;6.63474;6.63869;6.48759;7.5;
9.00762;6.62681;6.6306;6.38932;7.5;
9.00763;6.61932;6.62295;6.29539;7.5;
9.00764;6.61233;6.61576;6.20618;7.5;
9.00765;6.60583;6.60908;6.12204;7.5;
9.00766;6.59988;6.60291;6.0433;7.5;
9.00767;6.59448;6.59729;5.97026;7.5;
9.00768;6.58966;6.59223;5.90322;7.5;
9.00769;6.58544;6.58777;5.84245;7.5;
9.0077;6.58183;6.58391;5.78817;7.5;
9.00771;6.57885;6.58067;5.74061;7.5;
9.00772;6.57651;6.57806;5.69995;7.5;
9.00773;6.57482;6.5761;5.66635;7.5;
9.00774;6.57379;6.57479;5.63995;7.5;
9.00775;6.57342;6.57413;5.62084;7.5;
9.00776;6.57371;6.57414;5.6091;7.5;
9.00777;6.57466;6.5748;5.60479;7.5;
9.00778;6.57626;6.57612;5.6079;7.5;
9.00779;6.57852;6.57809;5.61845;7.5;
9.0078;6.58142;6.5807;5.63637;7.5;
9.00781;6.58495;6.58394;5.6616;7.5;
9.00782;6.58909;6.58781;5.69405;7.5;
9.00783;6.59384;6.59228;5.73358;7.5;
9.00784;6.59917;6.59734;5.78004;7.5;
9.00785;6.60506;6.60297;5.83324;7.5;
9.00786;6.61148;6.60914;5.89299;7.5;
9.00787;6.61842;6.61584;5.95903;7.5;
9.00788;6.62584;6.62302;6.03112;7.5;
9.00789;6.63372;6.63068;6.10896;7.5;
9.0079;6.64202;6.63877;6.19226;7.5;
9.00791;6.65071;6.64727;6.28068;7.5;
9.00792;6.65976;6.65613;6.37387;7.5;
9.00793;6.66913;6.66534;6.47147;7.5;
9.00794;6.67879;6.67484;6.57309;7.5;
9.00795;6.68869;6.6846;6.67833;7.5;
9.00796;6.6988;6.69459;6.78677;7.5;
9.00797;6.70908;6.70476;6.89799;7.5;
9.00798;6.71949;6.71508;7.01155;7.5;
9.00799;6.72998;6.7255;7.127;7.5;
9.008;6.74051;6.73598;7.24388;7.5;
9.00801;6.75105;6.74648;7.36174;7.5;
9.00802;6.76155;6.75696;7.48009;7.5;
9.00803;6.77197;6.76738;7.59849;7.5;
9.00804;6.78226;6.77769;7.71645;7.5;
9.00805;6.7924;6.78786;7.83352;7.5;
9.00806;6.80233;6.79785;7.94923;7.5;
9.00807;6.81202;6.80761;8.06313;7.5;
9.00808;6.82143;6.81711;8.17475;7.5;
9.00809;6.83052;6.82631;8.28368;7.5;
9.0081;6.83926;6.83517;8.38946;7.5;
9.00811;6.84761;6.84367;8.49169;7.5;
9.00812;6.85555;6.85175;8.58996;7.5;
9.00813;6.86303;6.8594;8.68389;7.5;
9.00814;6.87003;6.86659;8.7731;7.5;
9.00815;6.87652;6.87328;8.85724;7.5;
9.00816;6.88248;6.87944;8.93599;7.5;
9.00817;6.88787;6.88507;9.00902;7.5;
9.00818;6.89269;6.89012;9.07606;7.5;
9.00819;6.89692;6.89459;9.13683;7.5;
9.0082;6.90052;6.89845;9.19111;7.5;
9.00821;6.9035;6.90169;9.23867;7.5;
9.00822;6.90584;6.90429;9.27933;7.5;
9.00823;6.90753;6.90626;9.31293;7.5;
9.00824;6.90856;6.90757;9.33933;7.5;
9.00825;6.90894;6.90822;9.35844;7.5;
9.00826;6.90865;6.90822;9.37018;7.5;
9.00827;6.9077;6.90756;9.37449;7.5;
9.00828;6.90609;6.90624;9.37138;7.5;
9.00829;6.90383;6.90427;9.36084;7.5;
9.0083;6.90093;6.90166;9.34291;7.5;
9.00831;6.8974;6.89841;9.31768;7.5;
9.00832;6.89326;6.89454;9.28523;7.5;
9.00833;6.88851;6.89007;9.2457;7.5;
9.00834;6.88318;6.88501;9.19924;7.5;
9.00835;6.8773;6.87938;9.14604;7.5;
9.00836;6.87087;6.87321;9.08629;7.5;
9.00837;6.86393;6.86652;9.02025;7.5;
9.00838;6.85651;6.85933;8.94816;7.5;
9.00839;6.84863;6.85167;8.87032;7.5;
9.0084;6.84033;6.84358;8.78702;7.5;
9.00841;6.83164;6.83508;8.69861;7.5;
9.00842;6.82259;6.82622;8.60541;7.5;
9.00843;6.81322;6.81701;8.50782;7.5;
9.00844;6.80356;6.80751;8.4062;7.5;
9.00845;6.79366;6.79775;8.30096;7.5;
9.00846;6.78354;6.78776;8.19251;7.5;
9.00847;6.77327;6.77759;8.08129;7.5;
9.00848;6.76286;6.76727;7.96773;7.5;
9.00849;6.75237;6.75685;7.85228;7.5;
9.0085;6.74184;6.74637;7.7354;7.5;
9.00851;6.7313;6.73587;7.61755;7.5;
9.00852;6.7208;6.72539;7.49919;7.5;
9.00853;6.71038;6.71497;7.38079;7.5;
9.00854;6.70009;6.70465;7.26283;7.5;
9.00855;6.68995;6.69448;7.14576;7.5;
9.00856;6.68002;6.6845;7.03005;7.5;
9.00857;6.67033;6.67474;6.91615;7.5;
9.00858;6.66092;6.66524;6.80453;7.5;
9.00859;6.65183;6.65604;6.69561;7.5;
9.0086;6.64309;6.64718;6.58982;7.5;
9.00861;6.63474;6.63868;6.48759;7.5;
9.00862;6.6268;6.6306;6.38932;7.5;
9.00863;6.61932;6.62295;6.29539;7.5;
9.00864;6.61232;6.61576;6.20618;7.5;
9.00865;6.60583;6.60907;6.12204;7.5;
9.00866;6.59988;6.60291;6.0433;7.5;
9.00867;6.59448;6.59729;5.97026;7.5;
9.00868;6.58966;6.59223;5.90322;7.5;
9.00869;6.58544;6.58777;5.84245;7.5;
9.0087;6.58183;6.58391;5.78817;7.5;
9.00871;6.57885;6.58067;5.74061;7.5;
9.00872;6.57651;6.57806;5.69995;7.5;
9.00873;6.57482;6.5761;5.66635;7.5;
9.00874;6.57379;6.57479;5.63995;7.5;
9.00875;6.57342;6.57413;5.62084;7.5;
9.00876;6.57371;6.57413;5.6091;7.5;
9.00877;6.57466;6.5748;5.60479;7.5;
9.00878;6.57626;6.57611;5.6079;7.5;
9.00879;6.57852;6.57808;5.61845;7.5;
9.0088;6.58142;6.5807;5.63637;7.5;
9.00881;6.58495;6.58394;5.6616;7.5;
9.00882;6.58909;6.58781;5.69405;7.5;
9.00883;6.59384;6.59228;5.73358;7.5;
9.00884;6.59917;6.59734;5.78004;7.5;
9.00885;6.60505;6.60297;5.83324;7.5;
9.00886;6.61148;6.60914;5.89299;7.5;
9.00887;6.61842;6.61583;5.95903;7.5;
9.00888;6.62584;6.62302;6.03112;7.5;
9.00889;6.63371;6.63068;6.10896;7.5;
9.0089;6.64202;6.63877;6.19226;7.5;
9.00891;6.65071;6.64726;6.28068;7.5;
9.00892;6.65976;6.65613;6.37387;7.5;
9.00893;6.66913;6.66533;6.47147;7.5;
9.00894;6.67879;6.67484;6.57309;7.5;
9.00895;6.68869;6.6846;6.67833;7.5;
9.00896;6.6988;6.69459;6.78677;7.5;
9.00897;6.70908;6.70476;6.89799;7.5;
9.00898;6.71948;6.71508;7.01155;7.5;
9.00899;6.72998;6.7255;7.127;7.5;
9.009;6.74051;6.73598;7.24388;7.5;
9.00901;6.75105;6.74648;7.36174;7.5;
9.00902;6.76155;6.75696;7.48009;7.5;
9.00903;6.77196;6.76738;7.59849;7.5;
9.00904;6.78226;6.77769;7.71645;7.5;
9.00905;6.79239;6.78786;7.83352;7.5;
9.00906;6.80233;6.79785;7.94923;7.5;
9.00907;6.81202;6.80761;8.06313;7.5;
9.00908;6.82143;6.81711;8.17475;7.5;
9.00909;6.83052;6.82631;8.28368;7.5;
9.0091;6.83926;6.83517;8.38946;7.5;
9.00911;6.84761;6.84366;8.49169;7.5;
9.00912;6.85555;6.85175;8.58996;7.5;
9.00913;6.86303;6.8594;8.68389;7.5;
9.00914;6.87003;6.86659;8.7731;7.5;
9.00915;6.87652;6.87328;8.85724;7.5;
9.00916;6.88247;6.87944;8.93599;7.5;
9.00917;6.88787;6.88506;9.00902;7.5;
9.00918;6.89269;6.89012;9.07606;7.5;
9.00919;6.89692;6.89458;9.13683;7.5;
9.0092;6.90052;6.89844;9.19111;7.5;
9.00921;6.9035;6.90168;9.23867;7.5;
9.00922;6.90584;6.90429;9.27933;7.5;
9.00923;6.90753;6.90625;9.31293;7.5;
9.00924;6.90856;6.90757;9.33933;7.5;
9.00925;6.90894;6.90822;9.35844;7.5;
9.00926;6.90865;6.90822;9.37018;7.5;
9.00927;6.9077;6.90756;9.37449;7.5;
9.00928;6.90609;6.90624;9.37138;7.5;
9.00929;6.90383;6.90427;9.36084;7.5;
9.0093;6.90093;6.90165;9.34291;7.5;
9.00931;6.8974;6.89841;9.31768;7.5;
9.00932;6.89326;6.89454;9.28523;7.5;
9.00933;6.88851;6.89007;9.2457;7.5;
9.00934;6.88318;6.88501;9.19924;7.5;
9.00935;6.8773;6.87938;9.14604;7.5;
9.00936;6.87087;6.87321;9.08629;7.5;
9.00937;6.86393;6.86651;9.02025;7.5;
9.00938;6.85651;6.85933;8.94816;7.5;
9.00939;6.84863;6.85167;8.87032;7.5;
9.0094;6.84033;6.84358;8.78702;7.5;
9.00941;6.83164;6.83508;8.69861;7.5;
9.00942;6.82259;6.82621;8.60541;7.5;
9.00943;6.81321;6.81701;8.50782;7.5;
9.00944;6.80356;6.80751;8.4062;7.5;
9.00945;6.79365;6.79774;8.30096;7.5;
9.00946;6.78354;6.78776;8.19251;7.5;
9.00947;6.77326;6.77758;8.08129;7.5;
9.00948;6.76286;6.76727;7.96773;7.5;
9.00949;6.75237;6.75685;7.85228;7.5;
9.0095;6.74183;6.74637;7.7354;7.5;
9.00951;6.7313;6.73587;7.61755;7.5;
9.00952;6.7208;6.72539;7.49919;7.5;
9.00953;6.71038;6.71497;7.38079;7.5;
9.00954;6.70008;6.70465;7.26283;7.5;
9.00955;6.68995;6.69448;7.14576;7.5;
9.00956;6.68002;6.6845;7.03005;7.5;
9.00957;6.67033;6.67473;6.91615;7.5;
9.00958;6.66092;6.66524;6.80453;7.5;
9.00959;6.65183;6.65604;6.69561;7.5;
9.0096;6.64309;6.64717;6.58982;7.5;
9.00961;6.63473;6.63868;6.48759;7.5;
9.00962;6.6268;6.63059;6.38932;7.5;
9.00963;6.61932;6.62294;6.29539;7.5;
9.00964;6.61232;6.61576;6.20618;7.5;
9.00965;6.60583;6.60907;6.12204;7.5;
9.00966;6.59987;6.60291;6.0433;7.5;
9.00967;6.59448;6.59728;5.97026;7.5;
9.00968;6.58966;6.59223;5.90322;7.5;
9.00969;6.58543;6.58777;5.84245;7.5;
9.0097;6.58183;6.58391;5.78817;7.5;
9.00971;6.57885;6.58067;5.74061;7.5;
9.00972;6.57651;6.57806;5.69995;7.5;
9.00973;6.57482;6.5761;5.66635;7.5;
9.00974;6.57379;6.57478;5.63995;7.5;
9.00975;6.57341;6.57413;5.62084;7.5;
9.00976;6.5737;6.57413;5.6091;7.5;
9.00977;6.57465;6.57479;5.60479;7.5;
9.00978;6.57626;6.57611;5.6079;7.5;
9.00979;6.57852;6.57808;5.61845;7.5;
9.0098;6.58142;6.5807;5.63637;7.5;
9.00981;6.58495;6.58394;5.6616;7.5;
9.00982;6.58909;6.58781;5.69405;7.5;
9.00983;6.59384;6.59228;5.73358;7.5;
9.00984;6.59916;6.59734;5.78004;7.5;
9.00985;6.60505;6.60297;5.83324;7.5;
9.00986;6.61148;6.60914;5.89299;7.5;
9.00987;6.61841;6.61583;5.95903;7.5;
9.00988;6.62584;6.62302;6.03112;7.5;
9.00989;6.63371;6.63068;6.10896;7.5;
9.0099;6.64201;6.63877;6.19226;7.5;
9.00991;6.65071;6.64726;6.28068;7.5;
9.00992;6.65976;6.65613;6.37387;7.5;
9.00993;6.66913;6.66533;6.47147;7.5;
9.00994;6.67879;6.67483;6.57309;7.5;
9.00995;6.68869;6.6846;6.67833;7.5;
9.00996;6.6988;6.69459;6.78677;7.5;
9.00997;6.70908;6.70476;6.89799;7.5;
9.00998;6.71948;6.71507;7.01155;7.5;
9.00999;6.72997;6.72549;7.127;7.5;
9.01;6.74051;6.73597;7.24388;7.5;
9.01001;6.75105;6.74648;7.36174;7.5;
9.01002;6.76154;6.75696;7.48009;7.5;
9.01003;6.77196;6.76738;7.59849;7.5;
9.01004;6.78226;6.77769;7.71645;7.5;
9.01005;6.79239;6.78786;7.83352;7.5;
9.01006;6.80232;6.79785;7.94923;7.5;
9.01007;6.81201;6.80761;8.06313;7.5;
9.01008;6.82142;6.81711;8.17475;7.5;
9.01009;6.83052;6.82631;8.28368;7.5;
9.0101;6.83926;6.83517;8.38946;7.5;
9.01011;6.84761;6.84366;8.49169;7.5;
9.01012;6.85554;6.85175;8.58996;7.5;
9.01013;6.86302;6.8594;8.68389;7.5;
9.01014;6.87002;6.86658;8.7731;7.5;
9.01015;6.87652;6.87327;8.85724;7.5;
9.01016;6.88247;6.87944;8.93599;7.5;
9.01017;6.88787;6.88506;9.00902;7.5;
9.01018;6.89269;6.89012;9.07606;7.5;
9.01019;6.89691;6.89458;9.13683;7.5;
9.0102;6.90052;6.89844;9.19111;7.5;
9.01021;6.9035;6.90168;9.23867;7.5;
9.01022;6.90584;6.90429;9.27933;7.5;
9.01023;6.90753;6.90625;9.31293;7.5;
9.01024;6.90856;6.90756;9.33933;7.5;
9.01025;6.90893;6.90822;9.35844;7.5;
9.01026;6.90864;6.90822;9.37018;7.5;
9.01027;6.90769;6.90755;9.37449;7.5;
9.01028;6.90609;6.90623;9.37138;7.5;
9.01029;6.90383;6.90427;9.36084;7.5;
9.0103;6.90093;6.90165;9.34291;7.5;
9.01031;6.8974;6.89841;9.31768;7.5;
9.01032;6.89326;6.89454;9.28523;7.5;
9.01033;6.88851;6.89007;9.2457;7.5;
9.01034;6.88318;6.88501;9.19924;7.5;
9.01035;6.87729;6.87938;9.14604;7.5;
9.01036;6.87087;6.87321;9.08629;7.5;
9.01037;6.86393;6.86651;9.02025;7.5;
9.01038;6.85651;6.85932;8.94816;7.5;
9.01039;6.84863;6.85167;8.87032;7.5;
9.0104;6.84033;6.84358;8.78702;7.5;
9.01041;6.83164;6.83508;8.69861;7.5;
9.01042;6.82259;6.82621;8.60541;7.5;
9.01043;6.81321;6.81701;8.50782;7.5;
9.01044;6.80356;6.80751;8.4062;7.5;
9.01045;6.79365;6.79774;8.30096;7.5;
9.01046;6.78354;6.78775;8.19251;7.5;
9.01047;6.77326;6.77758;8.08129;7.5;
9.01048;6.76286;6.76727;7.96773;7.5;
9.01049;6.75237;6.75685;7.85228;7.5;
9.0105;6.74183;6.74637;7.7354;7.5;
9.01051;6.73129;6.73586;7.61755;7.5;
9.01052;6.7208;6.72538;7.49919;7.5;
9.01053;6.71038;6.71497;7.38079;7.5;
9.01054;6.70008;6.70465;7.26283;7.5;
9.01055;6.68995;6.69448;7.14576;7.5;
9.01056;6.68002;6.6845;7.03005;7.5;
9.01057;6.67033;6.67473;6.91615;7.5;
9.01058;6.66092;6.66523;6.80453;7.5;
9.01059;6.65182;6.65603;6.69561;7.5;
9.0106;6.64308;6.64717;6.58982;7.5;
9.01061;6.63473;6.63868;6.48759;7.5;
9.01062;6.6268;6.63059;6.38932;7.5;
9.01063;6.61932;6.62294;6.29539;7.5;
9.01064;6.61232;6.61576;6.20618;7.5;
9.01065;6.60583;6.60907;6.12204;7.5;
9.01066;6.59987;6.6029;6.0433;7.5;
9.01067;6.59447;6.59728;5.97026;7.5;
9.01068;6.58965;6.59223;5.90322;7.5;
9.01069;6.58543;6.58776;5.84245;7.5;
9.0107;6.58182;6.5839;5.78817;7.5;
9.01071;6.57885;6.58066;5.74061;7.5;
9.01072;6.57651;6.57806;5.69995;7.5;
9.01073;6.57482;6.57609;5.66635;7.5;
9.01074;6.57379;6.57478;5.63995;7.5;
9.01075;6.57341;6.57413;5.62084;7.5;
9.01076;6.5737;6.57413;5.6091;7.5;
9.01077;6.57465;6.57479;5.60479;7.5;
9.01078;6.57626;6.57611;5.6079;7.5;
9.01079;6.57852;6.57808;5.61845;7.5;
9.0108;6.58141;6.58069;5.63637;7.5;
9.01081;6.58494;6.58394;5.6616;7.5;
9.01082;6.58909;6.58781;5.69405;7.5;
9.01083;6.59384;6.59228;5.73358;7.5;
9.01084;6.59916;6.59734;5.78004;7.5;
9.01085;6.60505;6.60296;5.83324;7.5;
9.01086;6.61148;6.60914;5.89299;7.5;
9.01087;6.61841;6.61583;5.95903;7.5;
9.01088;6.62583;6.62302;6.03112;7.5;
9.01089;6.63371;6.63067;6.10896;7.5;
9.0109;6.64201;6.63877;6.19226;7.5;
9.01091;6.65071;6.64726;6.28068;7.5;
9.01092;6.65976;6.65613;6.37387;7.5;
9.01093;6.66913;6.66533;6.47147;7.5;
9.01094;6.67878;6.67483;6.57309;7.5;
9.01095;6.68869;6.6846;6.67833;7.5;
9.01096;6.6988;6.69459;6.78677;7.5;
9.01097;6.70908;6.70476;6.89799;7.5;
9.01098;6.71948;6.71507;7.01155;7.5;
9.01099;6.72997;6.72549;7.127;7.5;
9.011;6.74051;6.73597;7.24388;7.5;
9.01101;6.75104;6.74647;7.36174;7.5;
9.01102;6.76154;6.75696;7.48009;7.5;
9.01103;6.77196;6.76737;7.59849;7.5;
9.01104;6.78226;6.77769;7.71645;7.5;
9.01105;6.79239;6.78786;7.83352;7.5;
9.01106;6.80232;6.79784;7.94923;7.5;
